tvk,code,taxon
NBNSYS0000004587,,Scleranthus annuus
NBNSYS0000004079,,Scrophularia auriculata
NBNSYS0000004078,,Scrophularia nodosa
NBNSYS0000004080,,Scrophularia umbrosa
NBNSYS0000004082,,Scrophularia vernalis
NBNSYS0000004263,,Scutellaria altissima
NBNSYS0000004259,,Scutellaria galericulata
NHMSYS0000463361,,Scutellaria minor
NBNSYS0000014824,,Secale cereale
NBNSYS0000003276,,Securigera varia
NBNSYS0000003477,,Sedum acre
NBNSYS0000003473,,Sedum album
NHMSYS0000463381,,Sedum anglicum
NBNSYS0000003471,,Sedum dasyphyllum
NHMSYS0000463386,,Sedum forsterianum
NBNSYS0000033532,,Sedum hispanicum
NBNSYS0000003466,,Sedum rosea
NBNSYS0000003482,,Sedum rupestre
NBNSYS0000003478,,Sedum sexangulare
NBNSYS0000014710,,Sedum spectabile
NHMSYS0000463398,,Sedum spurium
NBNSYS0000003467,,Sedum telephium
NBNSYS0000003483,,Sedum villosum
NHMSYS0000463411,,Selaginella selaginoides
NBNSYS0000003485,,Sempervivum tectorum
NBNSYS0000004365,,Senecio aquaticus
NBNSYS0000004383,,Senecio cineraria
NBNSYS0000162068,,Senecio cineraria x erucifolius = S. x thuretii
NBNSYS0000162069,,Senecio cineraria x jacobaea = S. x albescens
NHMSYS0020110586,,Senecio eboracensis
NBNSYS0000004366,,Senecio erucifolius
NBNSYS0000004376,,Senecio fluviatilis
NBNSYS0000004377,,Senecio inaequidens
NBNSYS0000004364,,Senecio jacobaea
NHMSYS0001754383,,Senecio jacobaea x aquaticus = S. x ostenfeldii
NHMSYS0000463440,,Senecio ovatus
NBNSYS0000004367,,Senecio squalidus
NBNSYS0000162071,,Senecio squalidus x viscosus = S. x subnebrodensis
NHMSYS0001754714,,Senecio squalidus x vulgaris = S. x baxteri
NBNSYS0000004369,,Senecio sylvaticus
NBNSYS0000004370,,Senecio viscosus
NBNSYS0000004371,,Senecio vulgaris
NHMSYS0000463454,,Sequoia sempervirens
NHMSYS0000463457,,Sequoiadendron giganteum
NBNSYS0000004513,,Serratula tinctoria
NBNSYS0000002570,,Sesleria caerulea
NHMSYS0000463479,,Setaria italica
NHMSYS0000463481,,Setaria pumila
NHMSYS0000463482,,Setaria verticillata
NHMSYS0000463485,,Setaria viridis
NBNSYS0000004300,,Sherardia arvensis
NHMSYS0000463543,,Sidalcea malviflora
NBNSYS0000013904,,Sigesbeckia serrata
NBNSYS0000003699,,Silaum silaus
NBNSYS0000002993,,Silene armeria
NBNSYS0000002998,,Silene dioica
NBNSYS0000002991,,Silene gallica
NHMSYS0000463572,,Silene latifolia
NHMSYS0001754482,,Silene latifolia x dioica = S. x hampeana
NBNSYS0000002997,,Silene noctiflora
NBNSYS0000002995,,Silene nutans
NHMSYS0100002974,,Silene quadrifida
NBNSYS0000002987,,Silene uniflora
NHMSYS0000463584,,Silene vulgaris
NHMSYS0000463587,,Silene vulgaris subsp. vulgaris
NHMSYS0000463605,,Silybum marianum
NHMSYS0000463610,,Sinacalia tangutica
NBNSYS0000002809,,Sinapis alba
NBNSYS0000002808,,Sinapis arvensis
NBNSYS0000002910,,Sisymbrium altissimum
NBNSYS0000002907,,Sisymbrium irio
NBNSYS0000002906,,Sisymbrium officinale
NBNSYS0000002909,,Sisymbrium orientale
NBNSYS0000002263,,Sisyrinchium bermudiana
NBNSYS0000003685,,Sium latifolium
NBNSYS0000003652,,Smyrnium olusatrum
NBNSYS0000004037,,Solanum dulcamara
NBNSYS0000004039,,Solanum nigrum
NBNSYS0000034341,,Solanum rostratum
NHMSYS0000463762,,Solanum sarachoides
NBNSYS0000004042,,Solanum tuberosum
NBNSYS0000003805,,Soleirolia soleirolii
NBNSYS0000004418,,Solidago canadensis
NBNSYS0000004419,,Solidago gigantea
NBNSYS0000004417,,Solidago virgaurea
NBNSYS0000004542,,Sonchus arvensis
NBNSYS0000004544,,Sonchus asper
NBNSYS0000004543,,Sonchus oleraceus
NBNSYS0000003448,,Sorbus aria
NHMSYS0000463795,,Sorbus aria agg.
NBNSYS0000003438,,Sorbus aucuparia
NHMSYS0000463798,,Sorbus croceocarpa
NBNSYS0000003442,,Sorbus intermedia
NHMSYS0000463806,,Sorbus intermedia agg.
NBNSYS0000156911,,Sorbus latifolia
NHMSYS0000463815,,Sorbus rupicola
NBNSYS0000003460,,Sorbus torminalis
NBNSYS0000002366,,Sparganium emersum
NBNSYS0000002361,,Sparganium erectum
NHMSYS0000463845,,Sparganium erectum subsp. neglectum
NBNSYS0000002368,,Sparganium natans
NBNSYS0000003066,,Spergula arvensis
NBNSYS0000003072,,Spergularia marina
NHMSYS0000463883,,Spergularia rubra
NBNSYS0100005573,,Spiraea aggregate
NHMSYS0001754755,,Spiraea alba x douglasii = S. x billardii
NHMSYS0001754641,,Spiraea cantoniensis x trilobata = S. x vanhouttei
NBNSYS0000003314,,Spiraea douglasii
NHMSYS0000463915,,Spiraea japonica
NBNSYS0000003313,,Spiraea salicifolia
NHMSYS0001754485,,Spiraea salicifolia x douglasii = S. x pseudosalicifolia
NHMSYS0000463932,,Spiranthes spiralis
NHMSYS0000463934,,Spirodela polyrhiza
NBNSYS0000004231,,Stachys arvensis
NBNSYS0000004237,,Stachys byzantina
NHMSYS0000463975,,Stachys officinalis
NBNSYS0000004234,,Stachys palustris
NBNSYS0000004236,,Stachys sylvatica
NHMSYS0001754582,,Stachys sylvatica x palustris = S. x ambigua
NHMSYS0000464004,,Stellaria alsine
NBNSYS0000003037,,Stellaria graminea
NBNSYS0000003035,,Stellaria holostea
NHMSYS0000464009,,Stellaria media
NBNSYS0000003034,,Stellaria neglecta
NBNSYS0000003029,,Stellaria nemorum
NHMSYS0000464010,,Stellaria nemorum subsp. nemorum
NHMSYS0000464011,,Stellaria pallida
NHMSYS0000464012,,Stellaria palustris
NBNSYS0000002110,,Stratiotes aloides
NBNSYS0000004352,,Succisa pratensis
NHMSYS0000464104,,Symphoricarpos albus
NHMSYS0001754576,,Symphoricarpos microphyllus x orbiculatus = S. x chenaultii
NHMSYS0000464109,,Symphytum asperum
NBNSYS0000003993,,Symphytum grandiflorum
NBNSYS0000003984,,Symphytum officinale
NHMSYS0001754392,,Symphytum officinale x asperum = S. x uplandicum
NHMSYS0001754312,,Symphytum officinale x asperum x grandiflorum = S. 'Hidcote Blue'
NBNSYS0000003989,,Symphytum orientale
NBNSYS0000003992,,Symphytum tuberosum
NBNSYS0000003950,,Syringa vulgaris
NBNSYS0000014513,,Tagetes minuta
NBNSYS0000002282,,Tamus communis
NHMSYS0000464153,,Tanacetum parthenium
NBNSYS0000004467,,Tanacetum vulgare
NBNSYS0100005722,,Taraxacum agg.
NHMSYS0000840831,,Taraxacum ancistrolobum
NHMSYS0000840806,,Taraxacum argutum
NHMSYS0000840687,,Taraxacum atactum
NHMSYS0000840754,,Taraxacum boekmanii
NHMSYS0000464181,,Taraxacum brachyglossum
NHMSYS0000841000,,Taraxacum bracteatum
NHMSYS0000464192,,Taraxacum coartatum
NHMSYS0000464194,,Taraxacum cordatum
NHMSYS0000840790,,Taraxacum croceiflorum
NHMSYS0000840981,,Taraxacum cyanolepis
NHMSYS0000464208,,Taraxacum duplidentifrons
NHMSYS0000464215,,Taraxacum euryphyllum
NHMSYS0000840680,,Taraxacum exacutum
NHMSYS0000840791,,Taraxacum expallidiforme
NHMSYS0000840690,,Taraxacum faeroense
NHMSYS0000840788,,Taraxacum fulviforme
NHMSYS0000840974,,Taraxacum fulvum
NHMSYS0000841001,,Taraxacum gelertii
NHMSYS0000840729,,Taraxacum hamatiforme
NHMSYS0000840713,,Taraxacum hamatulum
NHMSYS0000840714,,Taraxacum hamatum
NHMSYS0000464229,,Taraxacum hexhamense
NHMSYS0000464237,,Taraxacum insigne
NHMSYS0000840771,,Taraxacum lacistophyllum
NHMSYS0000464243,,Taraxacum lamprophyllum
NHMSYS0000464244,,Taraxacum lancastriense
NHMSYS0000464249,,Taraxacum leucopodum
NHMSYS0000464251,,Taraxacum lingulatum
NHMSYS0000464258,,Taraxacum maculosum
NHMSYS0000464260,,Taraxacum marklundii
NHMSYS0000840996,,Taraxacum naevosum
NHMSYS0000840750,,Taraxacum nordstedtii
NHMSYS0000840970,,Taraxacum oxoniense
NHMSYS0000840903,,Taraxacum palustre
NHMSYS0000840733,,Taraxacum pannucium
NHMSYS0000464287,,Taraxacum proximum
NHMSYS0000840940,,Taraxacum pseudohamatum
NHMSYS0000464293,,Taraxacum quadrans
NHMSYS0000464297,,Taraxacum richardsianum
NHMSYS0000464305,,Taraxacum sect. Celtica
NHMSYS0000464306,,Taraxacum sect. Erythrosperma
NHMSYS0000464307,,Taraxacum sect. Hamata
NHMSYS0000464308,,Taraxacum sect. Naevosa
NHMSYS0000464310,,Taraxacum sect. Palustria
NHMSYS0000464311,,Taraxacum sect. Ruderalia
NBNSYS0500000074,,Taraxacum sect. Spectabilia
NHMSYS0000464314,,Taraxacum sellandii
NHMSYS0000840931,,Taraxacum subexpallidum
NHMSYS0000464343,,Taraxacum undulatiflorum
NHMSYS0000840759,,Taraxacum unguilobum
NHMSYS0000464347,,Taraxacum xanthostigma
NBNSYS0000004638,,Taxus baccata
NHMSYS0000464359,,Teesdalia nudicaulis
NHMSYS0000464361,,Telekia speciosa
NHMSYS0000464365,,Tellima grandiflora
NBNSYS0000004267,,Teucrium scorodonia
NBNSYS0000002745,,Thalictrum alpinum
NBNSYS0000034045,,Thalictrum aquilegiifolium
NBNSYS0000002744,,Thalictrum flavum
NBNSYS0000002746,,Thalictrum minus
NBNSYS0000002081,,Thelypteris palustris
NBNSYS0000002841,,Thlaspi arvense
NHMSYS0000464422,,Thlaspi caerulescens
NBNSYS0000042213,,Thuja occidentalis
NHMSYS0000464436,,Thuja plicata
NHMSYS0000464447,,Thymus polytrichus
NBNSYS0000004208,,Thymus pulegioides
NHMSYS0000464454,,Tilia cordata
NBNSYS0000003127,,Tilia platyphyllos
NHMSYS0001754450,,Tilia platyphyllos x cordata = T. x europaea
NHMSYS0000464471,,Tolmiea menziesii
NBNSYS0000039876,,Tolypella glomerata
NHMSYS0000464491,,Torilis arvensis
NBNSYS0000003646,,Torilis japonica
NHMSYS0000464493,,Torilis nodosa
NBNSYS0000034163,,Trachyspermum ammi
NBNSYS0000004531,,Tragopogon porrifolius
NBNSYS0000004527,,Tragopogon pratensis
NHMSYS0000464517,,Tragopogon pratensis subsp. minor
NBNSYS0000002028,,Trichomanes speciosum
NHMSYS0000464550,,Trichophorum cespitosum
NBNSYS0000002380,,Trichophorum cespitosum subsp. germanicum
NBNSYS0000003941,,Trientalis europaea
NBNSYS0000014489,,Trifolium angustifolium
NBNSYS0000003238,,Trifolium arvense
NHMSYS0000464564,,Trifolium campestre
NBNSYS0000034240,,Trifolium cernuum
NBNSYS0000003252,,Trifolium dubium
NHMSYS0000464565,,Trifolium echinatum
NBNSYS0000003248,,Trifolium fragiferum
NBNSYS0000003244,,Trifolium glomeratum
NBNSYS0000003246,,Trifolium hybridum
NHMSYS0000464573,,Trifolium hybridum subsp. elegans
NHMSYS0000464574,,Trifolium hybridum subsp. hybridum
NBNSYS0000013889,,Trifolium incarnatum
NBNSYS0000003233,,Trifolium medium
NBNSYS0000003253,,Trifolium micranthum
NHMSYS0000464580,,Trifolium ochroleucon
NBNSYS0000003230,,Trifolium ornithopodioides
NBNSYS0000003231,,Trifolium pratense
NBNSYS0000003247,,Trifolium repens
NBNSYS0000003249,,Trifolium resupinatum
NBNSYS0000003240,,Trifolium scabrum
NBNSYS0000003239,,Trifolium striatum
NBNSYS0000003242,,Trifolium subterraneum
NBNSYS0000003245,,Trifolium suffocatum
NBNSYS0000014547,,Trifolium tomentosum
NBNSYS0000002120,,Triglochin palustre
NHMSYS0000464606,,Tripleurospermum inodorum
NHMSYS0000464618,,Trisetum flavescens
NBNSYS0000002689,,Triticum aestivum
NBNSYS0000002692,,Trollius europaeus
NBNSYS0000004672,,Tsuga heterophylla
NBNSYS0000004986,,Tulipa gesneriana
NBNSYS0000002174,,Tulipa sylvestris
NBNSYS0000004386,,Tussilago farfara
NBNSYS0000002370,,Typha angustifolia
NBNSYS0000002369,,Typha latifolia
NBNSYS0000003211,,Ulex europaeus
NHMSYS0000464695,,Ulex gallii
NHMSYS0000464701,,Ulmus glabra
NHMSYS0100003177,,Ulmus minor
NBNSYS0000003813,,Ulmus minor subsp. angustifolia
NBNSYS0000003822,,Ulmus plotii
NBNSYS0000003812,,Ulmus procera
NBNSYS0000003807,,Urtica dioica
NBNSYS0000003808,,Urtica pilulifera
NBNSYS0000003806,,Urtica urens
NHMSYS0000464741,,Utricularia australis
NBNSYS0000004190,,Utricularia minor
NBNSYS0000158900,,Utricularia vulgaris
NBNSYS0000042407,,Utricularia vulgaris sens.lat.
NBNSYS0000003915,,Vaccinium myrtillus
NBNSYS0000003918,,Vaccinium oxycoccos
NBNSYS0000003914,,Vaccinium vitis-idaea
NHMSYS0001754563,,Vaccinium vitis-idaea x myrtillus = V. x intermedium
NBNSYS0000004345,,Valeriana dioica
NBNSYS0000004343,,Valeriana officinalis
NHMSYS0000464763,,Valerianella carinata
NBNSYS0000004341,,Valerianella dentata
NBNSYS0000004337,,Valerianella locusta
NBNSYS0000004054,,Verbascum blattaria
NBNSYS0000013989,,Verbascum bombyciferum
NBNSYS0000004052,,Verbascum nigrum
NBNSYS0000004048,,Verbascum phlomoides
NBNSYS0000004046,,Verbascum thapsus
NBNSYS0000004055,,Verbascum virgatum
NBNSYS0000004191,,Verbena officinalis
NBNSYS0000004125,,Veronica agrestis
NBNSYS0000004097,,Veronica anagallis-aquatica
NBNSYS0000004115,,Veronica arvensis
NBNSYS0000004096,,Veronica beccabunga
NBNSYS0000004099,,Veronica catenata
NBNSYS0000004104,,Veronica chamaedrys
NHMSYS0000464816,,Veronica filiformis
NBNSYS0000004120,,Veronica hederifolia
NHMSYS0000464821,,Veronica hederifolia subsp. hederifolia
NHMSYS0000464822,,Veronica hederifolia subsp. lucorum
NBNSYS0000004108,,Veronica longifolia
NBNSYS0000004103,,Veronica montana
NBNSYS0000004102,,Veronica officinalis
NHMSYS0000464828,,Veronica persica
NHMSYS0000464829,,Veronica polita
NHMSYS0000464830,,Veronica repens
NBNSYS0000004101,,Veronica scutellata
NBNSYS0000004112,,Veronica serpyllifolia
NBNSYS0000004113,,Veronica serpyllifolia subsp. humifusa
NHMSYS0000464833,,Veronica serpyllifolia subsp. serpyllifolia
NBNSYS0000004105,,Veronica spicata
NBNSYS0000004119,,Veronica triphyllos
NBNSYS0000004326,,Viburnum lantana
NBNSYS0000004328,,Viburnum opulus
NBNSYS0000004327,,Viburnum tinus
NBNSYS0000014517,,Vicia benghalensis
NBNSYS0000003283,,Vicia cracca
NBNSYS0000003280,,Vicia hirsuta
NBNSYS0000003295,,Vicia lathyroides
NBNSYS0000003291,,Vicia lutea
NBNSYS0000013955,,Vicia pannonica
NBNSYS0000014093,,Vicia sativa
NBNSYS0000003294,,Vicia sativa subsp. nigra
NHMSYS0000464863,,Vicia sativa subsp. sativa
NHMSYS0000345903,,Vicia sativa subsp. segetalis
NBNSYS0000003290,,Vicia sepium
NBNSYS0000003289,,Vicia sylvatica
NHMSYS0000464865,,Vicia tetrasperma
NBNSYS0000003285,,Vicia villosa
NBNSYS0000003954,,Vinca major
NBNSYS0000003953,,Vinca minor
NBNSYS0000002947,,Viola arvensis
NBNSYS0000002934,,Viola canina
NBNSYS0000002926,,Viola hirta
NHMSYS0000464889,,Viola lutea
NHMSYS0001754629,,Viola lutea x tricolor x altaica = V. x wittrockiana
NBNSYS0000002924,,Viola odorata
NHMSYS0001754516,,Viola odorata x hirta = V. x scabra
NBNSYS0000002939,,Viola palustris
NHMSYS0000464896,,Viola reichenbachiana
NHMSYS0000464897,,Viola riviniana
NBNSYS0000162145,,Viola riviniana x reichenbachiana = V. x bavarica
NHMSYS0000464900,,Viola rupestris
NBNSYS0000162147,,Viola rupestris x riviniana = V. x burnatii
NBNSYS0000002944,,Viola tricolor
NHMSYS0000464904,,Viola tricolor subsp. tricolor
NBNSYS0000162148,,Viola tricolor x arvensis = V. x contempta
NBNSYS0000003624,,Viscum album
NBNSYS0000033646,,Vitis vinifera
NBNSYS0000002533,,Vulpia bromoides
NBNSYS0000014885,,Vulpia ciliata
NHMSYS0000464941,,Vulpia ciliata subsp. ciliata
NHMSYS0000464947,,Vulpia myuros
NHMSYS0000464951,,Wahlenbergia hederacea
NHMSYS0000465088,,X Agropogon littoralis
NHMSYS0000465171,,X Triticosecale
NBNSYS0000004362,,Xanthium spinosum
NHMSYS0000465214,,Yushania anceps
NBNSYS0000002150,,Zannichellia palustris
