code,taxon,tvk
2,Xanthoria ulophyllodes,NBNSYS0000020583
4,Agonimia octospora,NBNSYS0000020586
1,Agonimia tristicula,NBNSYS0000020587
2,Catapyrenium cinereum,NBNSYS0000020588
5,Dermatocarpon rivulorum,NBNSYS0000020599
4,Endocarpon adscendens,NBNSYS0000020600
3,Muellerella hospitans,NBNSYS0000020605
5,Phaeospora exoriens,NBNSYS0000020610
3,Phaeospora rimosicola,NBNSYS0000020613
3,Polyblastia albida,NBNSYS0000020617
4,Agonimia allobata,NBNSYS0000020618
3,Polyblastia cupularis,NBNSYS0000020620
3,Merismatium discrepans,NBNSYS0000020623
4,Polyblastia helvetica,NBNSYS0000020625
4,Polyblastia quartzina,NBNSYS0000020629
4,Polyblastia sendtneri,NBNSYS0000020630
4,Polyblastia verrucosa,NBNSYS0000020633
4,Staurothele bacilligera,NBNSYS0000020636
3,Staurothele caesia,NBNSYS0000020637
5,Staurothele areolata,NBNSYS0000020639
3,Staurothele fissa,NBNSYS0000020640
5,Staurothele rufa,NBNSYS0000020642
5,Staurothele rugulosa,NBNSYS0000020643
3,Staurothele succedens,NBNSYS0000020645
3,Thelidium decipiens,NBNSYS0000020649
4,Thelidium fumidum,NBNSYS0000020650
3,Thelidium impressum,NBNSYS0000020652
3,Thelidium incavatum,NBNSYS0000020653
3,Thelidium pyrenophorum,NBNSYS0000020659
3,Thrombium epigaeum,NBNSYS0000020661
5,Trimmatothele perquisita,NBNSYS0000020663
4,Verrucaria aethiobola,NBNSYS0000020664
2,Verrucaria aquatilis,NBNSYS0000020667
2,Verrucaria caerulea,NBNSYS0000020671
3,Verrucaria conturmatula,NBNSYS0000020674
4,Verrucaria cyanea,NBNSYS0000020675
3,Verrucaria ditmarsica,NBNSYS0000020677
2,Verrucaria dufourii,NBNSYS0000020678
3,Verrucaria funckii,NBNSYS0000020681
2,Verrucaria fusconigrescens,NBNSYS0000020682
3,Verrucaria halizoa,NBNSYS0000020684
2,Verrucaria hochstetteri,NBNSYS0000020686
3,Verrucaria internigrescens,NBNSYS0000020689
3,Verrucaria margacea,NBNSYS0000020693
4,Verrucaria xyloxena,NBNSYS0000020695
1,Verrucaria mucosa,NBNSYS0000020696
2,Verrucaria muralis,NBNSYS0000020697
3,Verrucaria dolosa,NBNSYS0000020699
2,Verrucaria pinguicula,NBNSYS0000020702
2,Verrucaria praetermissa,NBNSYS0000020703
3,Verrucaria prominula,NBNSYS0000020704
2,Verrucaria striatula,NBNSYS0000020708
2,Verrucaria viridula,NBNSYS0000020709
3,Arthonia amylospora,NBNSYS0000039557
4,Arthonia anglica,NBNSYS0000039558
4,Arthonia cohabitans,NBNSYS0000039559
2,Arthonia graphidicola,NBNSYS0000039561
3,Arthonia invadens,NBNSYS0000039562
3,Arthonia ligniariella,NBNSYS0000039564
3,Arthonia thelotrematis,NBNSYS0000039566
3,Arthopyrenia nitescens,NBNSYS0000039567
3,Arthopyrenia carneobrunneola,NBNSYS0000039568
4,Arthopyrenia subcerasi,NBNSYS0000039572
5,Aspicilia tuberculosa,NBNSYS0000039577
3,Bacidia subcircumspecta,NBNSYS0000039579
4,Bacidia herbarum,NBNSYS0000039580
4,Buellia uberior,NBNSYS0000039589
4,Byssoloma leucoblepharum,NBNSYS0000039590
4,Caloplaca approximata,NBNSYS0000039592
4,Caloplaca cinnamomea,NBNSYS0000039594
3,Caloplaca lucifuga,NBNSYS0000039596
2,Catolechia wahlenbergii,NBNSYS0000039603
3,Chaenothecopsis nigra,NBNSYS0000039604
3,Cladonia azorica,NBNSYS0000039612
4,Cladonia norvegica,NBNSYS0000039613
2,Cladonia scabriuscula,NBNSYS0000039616
2,Coccotrema citrinescens,NBNSYS0000039618
4,Collema latzelii,NBNSYS0000039620
4,Collema parvum,NBNSYS0000039621
3,Cystocoleus ebeneus,NBNSYS0000039622
3,Eopyrenula avellanae,NBNSYS0000039624
3,Eopyrenula septemseptata,NBNSYS0000039626
2,Epilichen scabrosus,NBNSYS0000039627
5,Lecania coeruleorubella,NBNSYS0000039643
5,Lecania coerulescens,NBNSYS0000039644
4,Lecania sylvestris,NBNSYS0000039645
5,Lecania olivacella,NBNSYS0000039647
3,Lecania rabenhorstii,NBNSYS0000039648
4,Lecanora chlorophaeodes,NBNSYS0000039650
4,Lecanora cinereofusca,NBNSYS0000039651
4,Lecanora atromarginata,NBNSYS0000039653
3,Lichenothelia convexa,NBNSYS0000039674
2,Lopadium disciforme,NBNSYS0000039675
3,Melaspilea atroides,NBNSYS0000039677
4,Melaspilea interjecta,NBNSYS0000039679
4,Micarea contexta,NBNSYS0000039680
5,Micarea crassipes,NBNSYS0000039683
3,Micarea pseudomarginata,NBNSYS0000039685
4,Miriquidica garovaglii,NBNSYS0000039686
5,Nephroma helveticum,NBNSYS0000039690
4,Nephroma tangeriense,NBNSYS0000039691
1,Normandina pulchella,NBNSYS0000039692
2,Ochrolechia inaequatula,NBNSYS0000039694
4,Opegrapha demutata,NBNSYS0000039700
2,Opegrapha fumosa,NBNSYS0000039701
2,Parmelia submontana,NBNSYS0000039703
4,Peltigera ponojensis,NBNSYS0000039705
4,Pertusaria flavocorallina,NBNSYS0000039706
3,Phaeophyscia endococcina,NBNSYS0000039708
5,Placidiopsis pseudocinerea,NBNSYS0000039709
4,Polyblastia efflorescens,NBNSYS0000039713
3,Porina ginzbergeri,NBNSYS0000039715
4,Porina sudetica,NBNSYS0000039717
5,Porocyphus rehmicus,NBNSYS0000039718
4,Porpidia contraponenda,NBNSYS0000039720
4,Porpidia flavicunda,NBNSYS0000039721
3,Protoparmelia oleagina,NBNSYS0000039724
3,Protothelenella corrosa,NBNSYS0000039726
3,Protothelenella sphinctrinoides,NBNSYS0000039729
2,Psilolechia leprosa,NBNSYS0000039730
5,Psora globifera,NBNSYS0000039731
4,Pyrenopsis grumulifera,NBNSYS0000039735
4,Pyrenula coryli,NBNSYS0000039737
3,Racodium rupestre,NBNSYS0000039738
3,Ramalina capitata,NBNSYS0000039739
3,Ramonia dictyospora,NBNSYS0000039740
4,Ramonia nigra,NBNSYS0000039741
3,Rhizocarpon alpicola,NBNSYS0000039744
5,Rhizocarpon caeruleoalbum,NBNSYS0000039746
5,Rhizocarpon chioneum,NBNSYS0000039747
3,Rhizocarpon distinctum,NBNSYS0000039750
4,Rhizocarpon geminatum,NBNSYS0000039754
1,Rhizocarpon geographicum,NBNSYS0000039755
5,Rhizocarpon inarense,NBNSYS0000039762
5,Rhizocarpon intermediellum,NBNSYS0000039763
2,Rhizocarpon lecanorinum,NBNSYS0000039766
3,Rhizocarpon polycarpum,NBNSYS0000039771
5,Rhizocarpon postumum,NBNSYS0000039772
4,Rhizocarpon simillimum,NBNSYS0000039774
3,Rhizocarpon subgeminatum,NBNSYS0000039775
3,Rhizocarpon umbilicatum,NBNSYS0000039777
2,Rinodina griseosoralifera,NBNSYS0000039780
5,Rinodina parasitica,NBNSYS0000039783
4,Schaereria corticola,NBNSYS0000039785
4,Solenopsora liparina,NBNSYS0000039787
5,Toninia physaroides,NBNSYS0000039801
5,Toninia opuntioides,NBNSYS0000039802
5,Toninia rosulata,NBNSYS0000039803
4,Usnea subscabrosa,NBNSYS0000039810
3,Verrucaria bryoctona,NBNSYS0000039813
4,Verrucaria parmigerella,NBNSYS0000039818
3,Vestergrenopsis elaeina,NBNSYS0000039820
3,Vezdaea acicularis,NBNSYS0000039821
4,Bellemerea alpina,NBNSYS0000039825
4,Cladonia stygia,NBNSYS0000039831
5,Staurothele arctica,NBNSYS0000039835
5,Acarospora durietzii,NBNSYS0000041599
3,Arthonia mediella,NBNSYS0000041602
4,Bacidia igniarii,NBNSYS0000041604
4,Lecanora mughicola,NBNSYS0000041610
4,Lopadium coralloideum,NBNSYS0000041617
4,Micarea curvata,NBNSYS0000041618
3,Micarea marginata,NBNSYS0000041619
4,Rhizocarpon ochrolechiae,NBNSYS0000041625
3,Rinodina roboris var. armeriicola,NBNSYS0000041627
4,Sarcopyrenia cylindrospora,NBNSYS0000041628
2,Cladonia arbuscula subsp. squarrosa,NBNSYS0000100702
1,Arctoparmelia incurva,NBNSYS0000142224
3,Arthopyrenia saxicola,NBNSYS0000142338
1,Flavoparmelia caperata,NBNSYS0000147457
2,Flavoparmelia soredians,NBNSYS0000147458
3,Illosporium carneum,NBNSYS0000149491
2,Immersaria athroocarpa,NBNSYS0000149501
4,Lecidea berengeriana,NBNSYS0000150024
2,Leptogium palmatum,NBNSYS0000150331
5,Micarea subviridescens,NBNSYS0000151561
2,Parmelina pastillifera,NBNSYS0000153255
2,Parmelina tiliacea,NBNSYS0000153256
3,Parmelinopsis horrescens,NBNSYS0000153257
1,Parmeliopsis ambigua,NBNSYS0000153259
2,Parmeliopsis hyperopta,NBNSYS0000153260
4,Parmotrema robustum,NBNSYS0000153262
1,Peltigera hymenina,NBNSYS0000153338
5,Polyblastia gothica,NBNSYS0000154420
2,Porina aenea,NBNSYS0000154736
3,Porina grandis,NBNSYS0000154738
2,Punctelia borreri,NBNSYS0000155498
3,Pyrenopsis subareolata,NBNSYS0000155539
1,Toninia sedifolia,NBNSYS0000158101
4,Bacidia vermifera,NBNSYS0000162161
5,Leptogium hildenbrandii,NBNSYS0000162172
3,Rinodina colobinoides,NBNSYS0000162239
4,Cladonia mitis,NBNSYS0000162240
2,Abrothallus cladoniae,NHMSYS0000361125
2,Abrothallus prodiens,NHMSYS0000361129
2,Abrothallus welwitschii,NHMSYS0000361132
4,Buellia insignis,NHMSYS0000361445
1,Aspicilia calcarea,NHMSYS0000361491
2,Caloplaca aurantia,NHMSYS0000361648
1,Caloplaca cerina,NHMSYS0000361653
2,Caloplaca chlorina,NHMSYS0000361660
4,Catapyrenium daedaleum,NHMSYS0000361750
3,Cercidospora verrucosaria,NHMSYS0000361791
1,Cladonia pocillum,NHMSYS0000362105
2,Cladonia strepsilis,NHMSYS0000362124
3,Lichenoconium xanthoriae,NHMSYS0000362832
4,Lichenopeltella coppinsii,NHMSYS0000362843
3,Melaspilea proximella,NHMSYS0000362922
3,Merismatium deminutum,NHMSYS0000362925
2,Micarea viridileprosa,NHMSYS0000363161
2,Mniaecia jungermanniae,NHMSYS0000363191
1,Protopannaria pezizoides,NHMSYS0000363769
1,Roccella phycopsis,NHMSYS0000364044
4,Scutula miliaris,NHMSYS0000364107
5,Stereocaulon cumulatum,NHMSYS0000364187
2,Tephromela grumosa,NHMSYS0000364283
2,Verrucaria calciseda sensu auct.,NHMSYS0000364470
3,Verrucaria murina sensu auct.,NHMSYS0000364502
3,Verrucaria pachyderma,NHMSYS0000364506
3,Vezdaea aestivalis,NHMSYS0000364522
5,Vulpicida juniperinus,NHMSYS0000364537
1,Xanthoria polycarpa,NHMSYS0000364560
2,Xylographa parallela,NHMSYS0000364569
3,Aspicilia cinerea s. str.,NHMSYS0000364601
3,Cladonia symphycarpa,NHMSYS0000364640
3,Lecidea lactea s. str.,NHMSYS0000364668
2,Lepraria incana s. str.,NHMSYS0000364677
3,Ochrolechia turneri s. str.,NHMSYS0000364693
2,Punctelia subrudecta s. str.,NHMSYS0000364730
2,Cladonia squamosa var. subsquamosa,NHMSYS0000840846
2,Micarea lignaria var. endoleuca,NHMSYS0000840849
3,Schaereria fuscocinerea var. sorediata,NHMSYS0000841049
3,Arthopyrenia cinereopruinosa,NHMSYS0001442482
3,Caloplaca cerinelloides,NHMSYS0001442574
2,Cladonia rangiferina,NHMSYS0001442627
4,Lecidea leprarioides,NHMSYS0001442887
2,Lepraria nivalis,NHMSYS0001442931
1,Marchandiomyces corallinus,NHMSYS0001442961
2,Micarea xanthonica,NHMSYS0001442973
3,Opegrapha glaucomaria,NHMSYS0001443021
4,Placynthium dolichoterum,NHMSYS0001443136
4,Rhizocarpon caesium,NHMSYS0001443217
4,Rhizocarpon sublavatum,NHMSYS0001443232
4,Stigmidium leucophlebiae,NHMSYS0001443283
4,Strangospora deplanata,NHMSYS0001443285
2,Abrothallus caerulescens,NHMSYS0001472729
2,Abrothallus parmeliarum,NHMSYS0001472731
4,Absconditella annexa,NHMSYS0001472735
4,Absconditella celata,NHMSYS0001472736
3,Absconditella delutula,NHMSYS0001472737
4,Absconditella lignicola,NHMSYS0001472738
4,Absconditella pauxilla,NHMSYS0001472740
4,Absconditella sphagnorum,NHMSYS0001472741
4,Absconditella trivialis,NHMSYS0001472742
5,Acarospora admissa,NHMSYS0001472768
2,Acarospora cervina,NHMSYS0001472772
4,Acarospora macrospora subsp. macrospora,NHMSYS0001472781
2,Acarospora sinopica,NHMSYS0001472793
4,Acarospora veronensis,NHMSYS0001472799
5,Acremonium lichenicola,NHMSYS0001472844
5,Acremonium rhabdosporum,NHMSYS0001472846
2,Acrocordia conoidea,NHMSYS0001472853
2,Acrocordia gemmata,NHMSYS0001472854
4,Adelococcus interlatens,NHMSYS0001472888
4,Agonimia globulifera,NHMSYS0001474230
3,Ainoa mooreana,NHMSYS0001474269
2,Alectoria sarmentosa subsp. sarmentosa,NHMSYS0001474319
4,Amygdalaria consentiens,NHMSYS0001474587
2,Anaptychia ciliaris subsp. ciliaris,NHMSYS0001474601
1,Anaptychia runcinata,NHMSYS0001474607
2,Anisomeridium biforme,NHMSYS0001474641
2,Anisomeridium ranunculosporum,NHMSYS0001474644
3,Arrhenia peltigerina,NHMSYS0001474910
3,Arthonia almquistii,NHMSYS0001474921
3,Arthonia anombrophila,NHMSYS0001474923
5,Arthonia apatetica,NHMSYS0001474924
4,Arthonia coronata,NHMSYS0001474938
2,Arthonia didyma,NHMSYS0001474939
4,Arthonia digitatae,NHMSYS0001474940
2,Arthonia fuscopurpurea,NHMSYS0001474945
4,Arthonia gelidae,NHMSYS0001474947
3,Arthonia ligniaria,NHMSYS0001474954
4,Arthonia neglectula,NHMSYS0001474960
4,Arthonia peltigerea,NHMSYS0001474964
4,Arthonia stereocaulina,NHMSYS0001474972
2,Arthopyrenia analepta,NHMSYS0001474984
3,Arthopyrenia fraxini,NHMSYS0001474993
2,Arthopyrenia punctiformis,NHMSYS0001475001
3,Arthopyrenia salicis,NHMSYS0001475005
4,Arthothelium norvegicum,NHMSYS0001475015
4,Arthothelium orbilliferum,NHMSYS0001475016
3,Arthrorhaphis alpina,NHMSYS0001475035
2,Arthrorhaphis grisea,NHMSYS0001475037
4,Arthrorhaphis vacillans,NHMSYS0001475038
1,Aspicilia contorta subsp. contorta,NHMSYS0001475254
5,Aspicilia subdepressa,NHMSYS0001475264
2,Athelia arachnoidea,NHMSYS0001475331
2,Bacidia biatorina,NHMSYS0001475416
3,Bacidia incompta,NHMSYS0001475427
5,Bacidia killiasii,NHMSYS0001475428
1,Bacidia rubella,NHMSYS0001475440
3,Bacidina arnoldiana,NHMSYS0001475453
3,Bacidina chloroticula,NHMSYS0001475454
3,Bacidina delicata,NHMSYS0001475455
3,Bacidina egenula,NHMSYS0001475456
2,Bacidina inundata,NHMSYS0001475457
3,Bacidina phacodes,NHMSYS0001475458
3,Belonia incarnata,NHMSYS0001475570
2,Belonia nidarosiensis,NHMSYS0001475571
2,Belonia russula,NHMSYS0001475572
4,Biatora britannica,NHMSYS0001475631
4,Biatorella fossarum,NHMSYS0001475685
2,Bilimbia lobulata,NHMSYS0001475735
2,Botryolepraria lesdainii,NHMSYS0001476162
3,Brodoa intestiniformis,NHMSYS0001476253
2,Bryoria bicolor,NHMSYS0001476288
2,Bryoria capillaris,NHMSYS0001476289
2,Bryoria subcana,NHMSYS0001476291
4,Buellia abstracta,NHMSYS0001476302
1,Buellia aethalea,NHMSYS0001476303
4,Buellia arborea,NHMSYS0001476307
4,Buellia arnoldii,NHMSYS0001476308
5,Buellia asterella,NHMSYS0001476310
4,Buellia leptoclinoides,NHMSYS0001476322
2,Buellia ocellata,NHMSYS0001476332
4,Buellia papillata,NHMSYS0001476333
3,Buellia pulverea,NHMSYS0001476336
5,Buellia spuria,NHMSYS0001476340
3,Buellia violaceofusca,NHMSYS0001476346
1,Bunodophoron melanocarpum,NHMSYS0001476375
3,Byssoloma marginatum,NHMSYS0001476395
3,Byssoloma subdiscordans,NHMSYS0001476396
4,Calicium hyperelloides,NHMSYS0001476499
1,Caloplaca,NHMSYS0001476618
3,Caloplaca ahtii,NHMSYS0001476619
3,Caloplaca albolutescens,NHMSYS0001476620
3,Caloplaca alociza,NHMSYS0001476621
3,Caloplaca arenaria,NHMSYS0001476623
2,Caloplaca britannica,NHMSYS0001476629
2,Caloplaca ceracea,NHMSYS0001476631
1,Caloplaca cirrochroa,NHMSYS0001476634
2,Caloplaca dalmatica,NHMSYS0001476640
1,Caloplaca flavescens,NHMSYS0001476645
1,Caloplaca littorea,NHMSYS0001476651
1,Caloplaca marina,NHMSYS0001476653
2,Caloplaca obscurella,NHMSYS0001476657
2,Caloplaca ruderum,NHMSYS0001476658
4,Caloplaca suaedae,NHMSYS0001476661
2,Caloplaca ulcerosa,NHMSYS0001476662
2,Caloplaca variabilis,NHMSYS0001476663
5,Caloplaca vitellinula,NHMSYS0001476666
2,Calvitimela aglaea,NHMSYS0001476700
4,Calvitimela armeniaca,NHMSYS0001476701
1,Candelaria concolor,NHMSYS0001476782
1,Candelariella aurella f. aurella,NHMSYS0001476787
1,Candelariella aurella f. smaragdula,NHMSYS0001476789
1,Candelariella medians f. medians,NHMSYS0001476794
1,Candelariella medians f. steepholmensis,NHMSYS0001476795
3,Candelariella superdistans,NHMSYS0001476796
1,Candelariella vitellina f. flavovirella,NHMSYS0001476798
1,Candelariella vitellina f. vitellina,NHMSYS0001476799
2,Candelariella xanthostigma,NHMSYS0001476802
3,Capronia normandinae,NHMSYS0001476880
4,Carbonea aggregantula,NHMSYS0001476884
4,Carbonea assimilis,NHMSYS0001476885
3,Carbonea vorticosa,NHMSYS0001476887
4,Catapyrenium psoromoides,NHMSYS0001476897
2,Catillaria atomarioides,NHMSYS0001476908
2,Catillaria chalybeia var. chalybeia,NHMSYS0001476913
2,Catillaria chalybeia var. chloropoliza,NHMSYS0001476914
2,Catillaria lenticularis,NHMSYS0001476928
4,Catillaria minuta,NHMSYS0001476932
2,Catinaria atropurpurea,NHMSYS0001476940
3,Catinaria neuschildii,NHMSYS0001476943
2,Cecidonia xenophana,NHMSYS0001476955
4,Cercidospora decolorella,NHMSYS0001477126
3,Cercidospora macrospora,NHMSYS0001477129
3,Cercidospora punctillata,NHMSYS0001477130
3,Cetraria islandica subsp. crispiformis,NHMSYS0001477208
1,Cetraria islandica subsp. islandica,NHMSYS0001477209
3,Cetrelia chicitae,NHMSYS0001477218
3,Cetrelia monachorum,NHMSYS0001477219
2,Chaenotheca brunneola,NHMSYS0001477234
4,Chaenotheca chlorella,NHMSYS0001477235
2,Chaenotheca chrysocephala,NHMSYS0001477236
1,Chaenotheca ferruginea,NHMSYS0001477239
3,Chaenotheca gracilenta,NHMSYS0001477240
2,Chaenotheca trichialis,NHMSYS0001477244
3,Chaenothecopsis parasitaster,NHMSYS0001477248
3,Chaenothecopsis savonica,NHMSYS0001477249
4,Chaenothecopsis subparoica,NHMSYS0001477250
4,Chaenothecopsis vainioana,NHMSYS0001477252
4,Chaenothecopsis viridireagens,NHMSYS0001477253
1,Chrysothrix candelaris,NHMSYS0001477463
3,Chrysothrix chrysophthalma,NHMSYS0001477464
4,Cladonia arbuscula subsp. arbuscula,NHMSYS0001477597
4,Cladonia asahinae,NHMSYS0001477598
3,Cladonia bacillaris,NHMSYS0001477599
2,Cladonia caespiticia,NHMSYS0001477602
2,Cladonia callosa,NHMSYS0001477603
2,Cladonia ciliata var. ciliata,NHMSYS0001477611
2,Cladonia ciliata var. tenuis,NHMSYS0001477612
1,Cladonia coniocraea,NHMSYS0001477618
4,Cladonia crispata var. crispata,NHMSYS0001477622
1,Cladonia floerkeana,NHMSYS0001477632
1,Cladonia furcata subsp. furcata,NHMSYS0001477638
2,Cladonia furcata subsp. subrangiformis,NHMSYS0001477639
3,Cladonia glauca,NHMSYS0001477642
2,Cladonia humilis,NHMSYS0001477644
2,Cladonia incrassata,NHMSYS0001477646
2,Cladonia luteoalba,NHMSYS0001477648
4,Cladonia monomorpha,NHMSYS0001477653
4,Cladonia novochlorophaea,NHMSYS0001477655
1,Cladonia ochrochlora,NHMSYS0001477656
1,Cladonia polydactyla var. polydactyla,NHMSYS0001477661
2,Cladonia ramulosa,NHMSYS0001477667
2,Cladonia squamosa var. squamosa,NHMSYS0001477674
5,Cladonia stellaris,NHMSYS0001477675
4,Cladonia stereoclada,NHMSYS0001477676
3,Cladonia subulata,NHMSYS0001477679
1,Cladonia uncialis subsp. biuncialis,NHMSYS0001477684
3,Cladonia uncialis subsp. uncialis,NHMSYS0001477685
4,Claurouxia chalybeioides,NHMSYS0001477740
3,Clauzadea monticola,NHMSYS0001477745
4,Cliostomum leprosum,NHMSYS0001477915
3,Clypeococcum cladonema,NHMSYS0001478148
2,Clypeococcum hypocenomycis,NHMSYS0001478149
1,Collema auriforme,NHMSYS0001478230
4,Collema callopismum var. callopismum,NHMSYS0001478232
2,Collema cristatum var. cristatum,NHMSYS0001478252
2,Collema furfuraceum,NHMSYS0001478260
3,Collema tenax var. corallinum,NHMSYS0001478318
1,Collema tenax var. tenax,NHMSYS0001478319
2,Collema tenax var. vulgare,NHMSYS0001478320
3,Collema undulatum var. undulatum,NHMSYS0001478326
3,Collemopsidium angermannicum,NHMSYS0001478334
3,Collemopsidium elegans,NHMSYS0001478336
2,Collemopsidium foveolatum,NHMSYS0001478337
3,Collemopsidium halodytes,NHMSYS0001478338
4,Collemopsidium ostrearum,NHMSYS0001478339
2,Collemopsidium sublitorale,NHMSYS0001478340
1,Cornicularia normoerica,NHMSYS0001479049
3,Cresporhaphis wienkampii,NHMSYS0001479690
4,Cryptothele rhodosticta,NHMSYS0001479847
4,Cyrtidula major,NHMSYS0001480062
4,Dactylospora athallina,NHMSYS0001480205
4,Dactylospora attendenda,NHMSYS0001480206
4,Dactylospora microspora,NHMSYS0001480210
3,Dactylospora parasitica,NHMSYS0001480212
3,Dactylospora saxatilis,NHMSYS0001480213
5,Dermatocarpon intestiniforme,NHMSYS0001480498
2,Dermatocarpon intestiniforme,NHMSYS0001480498
5,Dermatocarpon leptophyllodes,NHMSYS0001480500
1,Dermatocarpon luridum,NHMSYS0001480502
2,Dermatocarpon meiophyllizum,NHMSYS0001480503
1,Dermatocarpon miniatum,NHMSYS0001480504
1,Dibaeis baeomyces,NHMSYS0001480684
1,Dimerella lutea,NHMSYS0001480879
1,Dimerella pineti,NHMSYS0001480880
1,Diploicia canescens,NHMSYS0001480937
2,Diploschistes muscorum,NHMSYS0001480947
3,Diplotomma chlorophaeum,NHMSYS0001480952
4,Diplotomma murorum,NHMSYS0001480953
4,Diplotomma pharcidium,NHMSYS0001480954
4,Diplotomma vezdanum,NHMSYS0001480957
3,Dirina massiliensis f. massiliensis,NHMSYS0001480962
1,Dirina massiliensis f. sorediata sensu auct. brit.,NHMSYS0001480963
3,Eiglera flavida,NHMSYS0001481281
4,Endocarpon pusillum var. pusillum,NHMSYS0001481366
3,Endococcus brachysporus,NHMSYS0001481379
3,Endococcus macrosporus,NHMSYS0001481385
3,Endococcus propinquus,NHMSYS0001481388
1,Enterographa crassa,NHMSYS0001481444
1,Enterographa zonata,NHMSYS0001481447
4,Eopyrenula leucoplaca,NHMSYS0001481799
4,Epigloea bactrospora,NHMSYS0001481832
4,Epigloea grummannii,NHMSYS0001481833
4,Epigloea medioincrassata,NHMSYS0001481834
3,Euopsis pulvinata,NHMSYS0001482000
3,Fellhanera bouteillei,NHMSYS0001482173
3,Fellhanera subtilis,NHMSYS0001482175
4,Fissurina alboscripta,NHMSYS0001482221
2,Fuscidea arboricola,NHMSYS0001482502
2,Fuscidea cyathoides var. cyathoides,NHMSYS0001482505
3,Fuscidea gothoburgensis,NHMSYS0001482506
3,Fuscidea kochiana,NHMSYS0001482508
2,Fuscidea lightfootii,NHMSYS0001482509
2,Fuscidea lygaea,NHMSYS0001482512
5,Fuscidea mollis,NHMSYS0001482513
2,Fuscidea praeruptorum,NHMSYS0001482516
2,Fuscidea pusilla,NHMSYS0001482517
2,Fuscidea recensa,NHMSYS0001482518
3,Geltingia associata,NHMSYS0001482854
3,Graphis ruiziana,NHMSYS0001483182
4,Gyalecta biformis,NHMSYS0001483299
2,Gyalecta jenensis var. jenensis,NHMSYS0001483302
3,Gyalecta jenensis var. macrospora,NHMSYS0001483303
4,Gyalidea diaphana,NHMSYS0001483315
3,Gyalidea fritzei,NHMSYS0001483316
3,Gyalidea hyalinescens,NHMSYS0001483318
4,Gyalidea lecideopsis,NHMSYS0001483319
4,Gyalidea roseola,NHMSYS0001483321
4,Gyalidea subscutellaris,NHMSYS0001483322
2,Gyalideopsis muscicola,NHMSYS0001483325
2,Haematomma ochroleucum,NHMSYS0001483484
2,Haematomma ochroleucum var. ochroleucum,NHMSYS0001483485
2,Haematomma ochroleucum var. porphyrium,NHMSYS0001483486
3,Halecania spodomela,NHMSYS0001483509
3,Halecania viridescens,NHMSYS0001483510
2,Hemigrapha atlantica,NHMSYS0001483909
3,Hertelidea botryosa,NHMSYS0001484063
4,Heterodermia speciosa,NHMSYS0001484076
4,Hymenelia rhodopis,NHMSYS0001484717
2,Hyperphyscia adglutinata,NHMSYS0001484847
1,Hypocenomyce scalaris,NHMSYS0001484977
1,Hypogymnia tubulosa,NHMSYS0001485079
4,Hypogymnia vittata,NHMSYS0001485080
2,Hypotrachyna afrorevoluta,NHMSYS0001485112
2,Hypotrachyna britannica,NHMSYS0001485113
2,Hypotrachyna endochlora,NHMSYS0001485114
2,Hypotrachyna taylorensis,NHMSYS0001485116
2,Illosporiopsis christiansenii,NHMSYS0001485215
1,Imshaugia aleurites,NHMSYS0001485229
3,Intralichen christiansenii,NHMSYS0001485510
4,Intralichen lichenum,NHMSYS0001485511
4,Involucropyrenium waltheri,NHMSYS0001485513
1,Ionaspis lacustris,NHMSYS0001485520
4,Ionaspis obtecta,NHMSYS0001485521
3,Ionaspis odora,NHMSYS0001485522
4,Ionaspis suaveolens,NHMSYS0001485524
3,Japewia subaurifera,NHMSYS0001485581
3,Japewiella tavaresiana,NHMSYS0001485585
4,Julella sericea,NHMSYS0001485596
2,Kalchbrenneriella cyanescens,NHMSYS0001485601
1,Lasallia pustulata,NHMSYS0001486193
4,Lasiosphaeriopsis salisburyi,NHMSYS0001486242
1,Lecanactis abietina,NHMSYS0001486261
2,Lecania aipospila,NHMSYS0001486270
3,Lecania cuprea,NHMSYS0001486274
2,Lecania cyrtella,NHMSYS0001486275
3,Lecania hutchinsiae,NHMSYS0001486279
2,Lecania inundata,NHMSYS0001486281
4,Lecania nylanderiana,NHMSYS0001486282
4,Lecania sambucina,NHMSYS0001486285
4,Lecania suavis,NHMSYS0001486287
3,Lecania subfuscula,NHMSYS0001486288
3,Lecania turicensis,NHMSYS0001486290
2,Lecanora campestris subsp. campestris,NHMSYS0001486328
2,Lecanora conizaeoides f. conizaeoides,NHMSYS0001486353
3,Lecanora conizaeoides f. variola,NHMSYS0001486354
4,Lecanora gisleriana,NHMSYS0001486378
3,Lecanora handelii,NHMSYS0001486386
3,Lecanora horiza,NHMSYS0001486389
2,Lecanora intricata,NHMSYS0001486394
2,Lecanora jamesii,NHMSYS0001486398
4,Lecanora marginata,NHMSYS0001486405
2,Lecanora pannonica,NHMSYS0001486424
1,Lecanora polytropa,NHMSYS0001486431
2,Lecanora rupicola var. rupicola,NHMSYS0001486447
4,Lecanora sarcopidoides,NHMSYS0001486449
2,Lecanora soralifera,NHMSYS0001486457
5,Lecanora subintricata,NHMSYS0001486476
2,Lecanora sublivescens,NHMSYS0001486477
2,Lecanora swartzii,NHMSYS0001486482
4,Lecidea alpestris,NHMSYS0001486577
3,Lecidea brachyspora,NHMSYS0001486611
