tvk,code,taxon
NBNSYS0000140834,1,Abietinella abietina
NHMSYS0020918141,4,Abietinella abietina var. abietina
NHMSYS0020695845,4,Abietinella abietina var. hystricosa
NHMSYS0000309283,3,Acaulon
NHMSYS0000309285,5,Acaulon muticum var. mediterraneum
NHMSYS0000309286,3,Acaulon muticum var. muticum
NHMSYS0000309287,4,Acaulon triquetrum
NHMSYS0001682660,5,Achrophyllum dentatum
NHMSYS0000309289,5,Acrobolbus
NHMSYS0000309290,5,Acrobolbus wilsonii
NHMSYS0000309298,4,Adelanthus
NBNSYS0000035789,4,Adelanthus decipiens
NBNSYS0100000734,5,Adelanthus lindenbergianus
NHMSYS0000309301,1,Aloina
NBNSYS0000036328,3,Aloina aloides
NHMSYS0000309305,4,Aloina ambigua
NBNSYS0000036326,4,Aloina brevirostris
NBNSYS0000036327,4,Aloina rigida
NHMSYS0000309306,2,Amblyodon
NHMSYS0000309307,2,Amblyodon dealbatus
NHMSYS0000309311,2,Amblystegium
NHMSYS0000309313,4,Amblystegium confervoides
NHMSYS0000309314,4,Amblystegium fluviatile
NBNSYS0000036811,4,Amblystegium humile
NHMSYS0000309317,4,Amblystegium radicale
NHMSYS0000309320,2,Amblystegium serpens
NHMSYS0000309321,3,Amblystegium serpens var. salinum
NHMSYS0000309322,3,Amblystegium serpens var. serpens
NHMSYS0000309323,4,Amblystegium tenax
NBNSYS0000036810,4,Amblystegium varium
NHMSYS0000309324,2,Amphidium
NBNSYS0000036689,4,Amphidium lapponicum
NHMSYS0000309325,2,Amphidium mougeotii
NHMSYS0000309326,4,Anastrepta
NBNSYS0000035836,4,Anastrepta orcadensis
NHMSYS0000309327,4,Anastrophyllum
NHMSYS0001596574,5,Anastrophyllum alpinum
NBNSYS0000035868,5,Anastrophyllum donnianum
NHMSYS0000309328,5,Anastrophyllum hellerianum
NBNSYS0000035869,5,Anastrophyllum joergensenii
NHMSYS0000309329,4,Anastrophyllum minutum
NHMSYS0000309330,5,Anastrophyllum saxicola
NHMSYS0000309331,1,Andreaea
NBNSYS0000036112,5,Andreaea alpestris
NBNSYS0000036108,4,Andreaea alpina
NBNSYS0000036121,5,Andreaea blyttii
NHMSYS0000309332,5,Andreaea frigida
NHMSYS0000309333,5,Andreaea megistospora
NHMSYS0000309334,5,Andreaea mutabilis
NBNSYS0000036122,2,Andreaea nivalis
NHMSYS0000309335,2,Andreaea rothii
NBNSYS0000036117,4,Andreaea rothii subsp. falcata
NHMSYS0000309338,4,Andreaea rothii subsp. rothii
NBNSYS0000036110,2,Andreaea rupestris
NBNSYS0000036109,4,Andreaea rupestris var. papillosa
NHMSYS0000309340,4,Andreaea rupestris var. rupestris
NHMSYS0000309341,5,Andreaea sinuosa
NHMSYS0000309343,2,Aneura
NHMSYS0000309344,2,Aneura pinguis
NHMSYS0000309346,4,Anoectangium
NBNSYS0000036398,4,Anoectangium aestivum
NHMSYS0000309349,2,Anomobryum
NHMSYS0000842139,5,Anomobryum julaceum var. concinnatum
NHMSYS0000309353,2,Anomobryum julaceum var. julaceum
NHMSYS0000309354,1,Anomodon
NHMSYS0000309355,4,Anomodon attenuatus
NBNSYS0000036778,4,Anomodon longifolius
NHMSYS0000309356,1,Anomodon viticulosus
NHMSYS0000309357,2,Anthelia
NHMSYS0000309358,4,Anthelia julacea
NHMSYS0000309359,4,Anthelia juratzkana
NHMSYS0000309361,1,Anthoceros
NBNSYS0000036062,4,Anthoceros agrestis
NBNSYS0000036061,4,Anthoceros punctatus
NHMSYS0000309366,2,Antitrichia
NBNSYS0000036740,2,Antitrichia curtipendula
NHMSYS0000309367,4,Aongstroemia
NHMSYS0000309368,4,Aongstroemia longipes
NHMSYS0000309369,4,Aphanolejeunea
NHMSYS0000309370,4,Aphanolejeunea microscopica
NHMSYS0000309372,1,Aphanorrhegma patens
NHMSYS0000309373,4,Aplodon
NHMSYS0000309375,4,Aplodon wormskjoldii
NBNSYS0000036041,1,Apometzgeria pubescens
NHMSYS0000309378,3,Archidium
NBNSYS0000036155,3,Archidium alternifolium
NHMSYS0000309379,4,Arctoa
NHMSYS0000309380,4,Arctoa fulvella
NHMSYS0000309382,5,Athalamia
NHMSYS0000309383,5,Athalamia hyalina
NHMSYS0000309384,1,Atrichum
NHMSYS0000309385,5,Atrichum angustatum
NHMSYS0000309386,4,Atrichum crispum
NHMSYS0000309387,4,Atrichum tenellum
NBNSYS0000036148,1,Atrichum undulatum
NBNSYS0000036150,5,Atrichum undulatum var. gracilisetum
NHMSYS0000309390,5,Atrichum undulatum var. undulatum
NHMSYS0000309392,1,Aulacomnium
NBNSYS0000036665,1,Aulacomnium androgynum
NBNSYS0000036662,1,Aulacomnium palustre
NBNSYS0000036664,1,Aulacomnium turgidum
NHMSYS0000309395,2,Barbilophozia
NHMSYS0000309396,4,Barbilophozia atlantica
NBNSYS0000035832,1,Barbilophozia attenuata
NHMSYS0000309397,4,Barbilophozia barbata
NHMSYS0000309398,3,Barbilophozia floerkei
NHMSYS0000309399,4,Barbilophozia hatcheri
NHMSYS0000309400,5,Barbilophozia kunzeana
NBNSYS0000035834,4,Barbilophozia lycopodioides
NBNSYS0000039934,4,Barbilophozia quadriloba
NHMSYS0000309401,2,Barbula
NBNSYS0000036364,4,Barbula convoluta
NHMSYS0001682646,4,Barbula sardoa
NBNSYS0000036367,1,Barbula unguiculata
NHMSYS0000079896,1,Bartramia
NBNSYS0000036674,4,Bartramia halleriana
NBNSYS0000036675,3,Bartramia ithyphylla
NBNSYS0000036673,3,Bartramia pomiformis
NHMSYS0000309427,4,Bartramia stricta
NHMSYS0000309431,2,Bazzania
NBNSYS0000035780,5,Bazzania pearsonii
NHMSYS0000309432,4,Bazzania tricrenata
NHMSYS0000309433,1,Bazzania trilobata
NHMSYS0000309434,1,Blasia
NBNSYS0000036027,1,Blasia pusilla
NHMSYS0000309437,4,Blepharostoma
NHMSYS0000309438,4,Blepharostoma trichophyllum
NHMSYS0000309439,2,Blindia
NHMSYS0000309440,2,Blindia acuta
NHMSYS0000309441,5,Blindia caespiticia
NHMSYS0000309443,4,Brachydontium
NHMSYS0000309444,4,Brachydontium trichodes
NHMSYS0020695851,3,Brachytheciastrum velutinum
NHMSYS0000309446,2,Brachythecium
NHMSYS0000309447,2,Brachythecium albicans
NHMSYS0000309449,5,Brachythecium erythrorrhizon
NHMSYS0000309450,5,Brachythecium glaciale
NHMSYS0000309451,4,Brachythecium glareosum
NHMSYS0000309452,4,Brachythecium mildeanum
NHMSYS0000309455,4,Brachythecium reflexum
NHMSYS0000309456,3,Brachythecium rivulare
NHMSYS0000309457,1,Brachythecium rutabulum
NHMSYS0000309458,4,Brachythecium salebrosum
NHMSYS0000309459,4,Brachythecium starkei
NHMSYS0000309460,5,Brachythecium trachypodium
NHMSYS0000309462,1,Breutelia
NHMSYS0000309463,1,Breutelia chrysocoma
NHMSYS0000545667,1,Bruchia
NBNSYS0000163957,1,Bruchia vogesiaca
NHMSYS0000309466,4,Bryoerythrophyllum
NHMSYS0000309467,5,Bryoerythrophyllum caledonicum
NHMSYS0000309468,4,Bryoerythrophyllum ferruginascens
NHMSYS0000309469,2,Bryoerythrophyllum recurvirostrum
NHMSYS0000309470,1,Bryum
NHMSYS0000309472,4,Bryum algovicum
NHMSYS0000309474,1,Bryum alpinum
NHMSYS0000309475,4,Bryum archangelicum
NHMSYS0000309476,5,Bryum arcticum
NBNSYS0000036628,1,Bryum argenteum
NHMSYS0000309480,4,Bryum bornholmense
NBNSYS0000036615,4,Bryum caespiticium
NBNSYS0000036581,5,Bryum calophyllum
NBNSYS0000036607,4,Bryum canariense
NBNSYS0000036600,1,Bryum capillare
NHMSYS0000309486,5,Bryum creberrimum
NHMSYS0000309487,5,Bryum cyclophyllum
NHMSYS0000309488,1,Bryum dichotomum
NHMSYS0000309489,5,Bryum dixonii
NBNSYS0000036599,4,Bryum donianum
NHMSYS0000309491,5,Bryum dyffrynense
NBNSYS0000036603,4,Bryum elegans
NHMSYS0000309494,1,Bryum gemmiferum
NHMSYS0000309495,4,Bryum gemmilucens
NBNSYS0000036618,5,Bryum gemmiparum
NHMSYS0000309498,4,Bryum intermedium
NHMSYS0000309499,3,Bryum klinggraeffii
NBNSYS0000036597,5,Bryum knowltonii
NHMSYS0020442298,5,Bryum kunzei
NHMSYS0000309503,5,Bryum marratii
NBNSYS0000036621,5,Bryum mildeanum
NHMSYS0000309505,5,Bryum muehlenbeckii
NBNSYS0000022271,1,Bryum pallens
NBNSYS0000036609,4,Bryum pallescens
NHMSYS0000309510,1,Bryum pseudotriquetrum
NHMSYS0000309511,4,Bryum pseudotriquetrum var. bimum
NHMSYS0000309512,4,Bryum pseudotriquetrum var. pseudotriquetrum
NBNSYS0000036631,4,Bryum radiculosum
NHMSYS0000309513,4,Bryum riparium
NBNSYS0000036639,2,Bryum rubens
NBNSYS0000036632,3,Bryum ruderale
NHMSYS0000309514,5,Bryum salinum
NHMSYS0000309515,3,Bryum sauteri
NHMSYS0000309516,5,Bryum schleicheri
NBNSYS0000143315,4,Bryum subapiculatum
NBNSYS0000143316,1,Bryum subelegans
NBNSYS0000036636,4,Bryum tenuisetum
NHMSYS0000309518,4,Bryum torquescens
NHMSYS0000309520,5,Bryum turbinatum
NHMSYS0000309521,5,Bryum uliginosum
NHMSYS0001682647,5,Bryum valparaisense
NBNSYS0000036633,3,Bryum violaceum
NHMSYS0000309522,4,Bryum warneum
NBNSYS0000036591,4,Bryum weigelii
NHMSYS0000309523,1,Buxbaumia
NBNSYS0000036153,1,Buxbaumia aphylla
NHMSYS0000309525,2,Buxbaumia viridis
NBNSYS0100002148,5,Callialaria curvicaulis
NHMSYS0000309528,4,Calliergon
NBNSYS0000036844,4,Calliergon cordifolium
NBNSYS0000036845,4,Calliergon giganteum
NBNSYS0000036846,1,Calliergon sarmentosum
NHMSYS0000309530,4,Calliergon trifarium
NHMSYS0000309531,2,Calliergonella
NBNSYS0000143447,1,Calliergonella cuspidata
NHMSYS0020636828,5,Calomnion complanatum
NHMSYS0000309532,2,Calypogeia
NHMSYS0000309533,1,Calypogeia arguta
NBNSYS0000035787,4,Calypogeia azurea
NBNSYS0000035781,3,Calypogeia fissa
NBNSYS0000035784,5,Calypogeia integristipula
NHMSYS0000309536,3,Calypogeia muelleriana
NHMSYS0000309539,5,Calypogeia neesiana
NHMSYS0000309541,4,Calypogeia sphagnicola
NHMSYS0000309542,5,Calypogeia suecica
NHMSYS0000309545,5,Calyptrochaeta
NHMSYS0000309546,5,Calyptrochaeta apiculata
NHMSYS0000309550,4,Campyliadelphus
NBNSYS0100002174,4,Campyliadelphus chrysophyllus
NBNSYS0100002175,4,Campyliadelphus elodes
NHMSYS0000309551,2,Campylium
NHMSYS0000309559,4,Campylium stellatum var. protensum
NHMSYS0000309560,4,Campylium stellatum var. stellatum
NHMSYS0000309561,4,Campylophyllum
NHMSYS0000309562,4,Campylophyllum calcareum
NHMSYS0000309563,4,Campylophyllum halleri
NHMSYS0000309564,2,Campylopus
NBNSYS0000036257,1,Campylopus atrovirens
NHMSYS0000309565,1,Campylopus atrovirens var. atrovirens
NHMSYS0000841013,1,Campylopus atrovirens var. falcatus
NHMSYS0000309567,4,Campylopus brevipilus
NHMSYS0000309568,1,Campylopus flexuosus
NHMSYS0000309569,4,Campylopus fragilis
NBNSYS0100002179,4,Campylopus gracilis
NBNSYS0000036261,1,Campylopus introflexus
NBNSYS0000143595,4,Campylopus pilifer
NBNSYS0000036250,1,Campylopus pyriformis
NBNSYS0000036246,4,Campylopus schimperi
NHMSYS0000309576,4,Campylopus setifolius
NHMSYS0000309577,4,Campylopus shawii
NHMSYS0000309578,4,Campylopus subulatus
NHMSYS0000309579,4,Campylostelium
NHMSYS0000309580,4,Campylostelium saxicola
NHMSYS0000309582,1,Catoscopium
NBNSYS0000036670,1,Catoscopium nigritum
NHMSYS0000309583,3,Cephalozia
NHMSYS0000309585,5,Cephalozia ambigua
NHMSYS0000309586,3,Cephalozia bicuspidata
NHMSYS0000309590,4,Cephalozia catenulata
NBNSYS0000035801,3,Cephalozia connivens
NHMSYS0000309591,5,Cephalozia hibernica
NBNSYS0000035797,5,Cephalozia leucantha
NBNSYS0000035800,5,Cephalozia loitlesbergeri
NHMSYS0000309592,4,Cephalozia lunulifolia
NBNSYS0000035794,5,Cephalozia macrostachya
NHMSYS0000309593,5,Cephalozia macrostachya var. macrostachya
NHMSYS0000309594,5,Cephalozia macrostachya var. spiniflora
NHMSYS0000309596,4,Cephalozia pleniceps
NHMSYS0000309598,3,Cephaloziella
NBNSYS0000035817,5,Cephaloziella baumgartneri
NHMSYS0000309599,5,Cephaloziella calyculata
NHMSYS0000309600,5,Cephaloziella dentata
NBNSYS0000035818,4,Cephaloziella divaricata
NHMSYS0000309601,5,Cephaloziella elachista
NBNSYS0000035816,4,Cephaloziella hampeana
NBNSYS0000035824,5,Cephaloziella integerrima
NHMSYS0000309602,5,Cephaloziella massalongi
NHMSYS0000309603,5,Cephaloziella nicholsonii
NBNSYS0000035815,5,Cephaloziella rubella
NHMSYS0000309605,5,Cephaloziella spinigera
NHMSYS0000309606,5,Cephaloziella stellulifera
NHMSYS0000309608,4,Cephaloziella turneri
NHMSYS0000309610,1,Ceratodon
NHMSYS0000309612,5,Ceratodon conicus
NBNSYS0000036189,1,Ceratodon purpureus
NHMSYS0000309617,4,Cheilothela
NHMSYS0000309618,4,Cheilothela chloropus
NHMSYS0000309620,4,Chenia leptophylla
NHMSYS0000309621,2,Chiloscyphus
NHMSYS0000309622,4,Chiloscyphus pallescens
NHMSYS0000309624,4,Chiloscyphus polyanthos
NHMSYS0000309627,4,Cinclidium
NBNSYS0000036649,4,Cinclidium stygium
NHMSYS0000309628,2,Cinclidotus
NBNSYS0000036442,2,Cinclidotus fontinaloides
NHMSYS0000309630,5,Cinclidotus riparius
NHMSYS0000309631,2,Cirriphyllum
NBNSYS0000036876,5,Cirriphyllum cirrosum
NBNSYS0000036875,1,Cirriphyllum piliferum
NHMSYS0000309633,4,Cladopodiella
NHMSYS0000309634,4,Cladopodiella fluitans
NHMSYS0000309635,4,Cladopodiella francisci
NHMSYS0000309638,1,Climacium
NHMSYS0000309639,1,Climacium dendroides
NHMSYS0000309689,4,Cololejeunea
NHMSYS0000309690,4,Cololejeunea calcarea
NHMSYS0000309692,1,Cololejeunea minutissima
NHMSYS0000309693,4,Cololejeunea rossettiana
NHMSYS0000309694,1,Colura
NHMSYS0000309695,1,Colura calyptrifolia
NHMSYS0000309696,4,Conardia
NHMSYS0000309697,4,Conardia compacta
NHMSYS0000309699,1,Conocephalum
NHMSYS0000309700,4,Conocephalum conicum
NHMSYS0001696738,4,Conocephalum salebrosum
NHMSYS0000309701,4,Conostomum
NBNSYS0000036676,4,Conostomum tetragonum
NHMSYS0000309703,4,Coscinodon
NBNSYS0000036445,4,Coscinodon cribrosus
NHMSYS0000309704,2,Cratoneuron
NBNSYS0000036790,2,Cratoneuron filicinum
NHMSYS0000309713,1,Cryphaea
NHMSYS0000309714,1,Cryphaea heteromalla
NHMSYS0000309715,4,Cryphaea lamyana
NBNSYS0000036029,1,Cryptothallus mirabilis
NHMSYS0000309718,1,Ctenidium
NBNSYS0000036948,1,Ctenidium molluscum
NHMSYS0000309719,4,Ctenidium molluscum var. condensatum
NHMSYS0000309720,4,Ctenidium molluscum var. molluscum
NHMSYS0000309721,4,Ctenidium molluscum var. robustum
NHMSYS0000309722,5,Ctenidium procerrimum
NHMSYS0000309723,2,Cyclodictyon
NHMSYS0000309724,2,Cyclodictyon laetevirens
NHMSYS0000309725,4,Cynodontium
NHMSYS0000309726,4,Cynodontium bruntonii
NBNSYS0000036199,5,Cynodontium fallax
NHMSYS0000309727,4,Cynodontium jenneri
NBNSYS0000036195,4,Cynodontium polycarpon
NHMSYS0000309728,5,Cynodontium strumiferum
NHMSYS0000309729,5,Cynodontium tenellum
NHMSYS0000309730,1,Daltonia
NHMSYS0000309731,1,Daltonia splachnoides
NHMSYS0000309738,2,Dialytrichia
NBNSYS0000145923,2,Dialytrichia mucronata
NHMSYS0020636829,5,Dialytrichia saxicola
NHMSYS0000309739,2,Dichodontium
NHMSYS0000309740,4,Dichodontium flavescens
NBNSYS0000036204,4,Dichodontium pellucidum
NHMSYS0000309745,2,Dicranella
NBNSYS0000036215,4,Dicranella cerviculata
NBNSYS0000036210,5,Dicranella crispa
NBNSYS0000036209,5,Dicranella grevilleana
NBNSYS0000036216,1,Dicranella heteromalla
NHMSYS0000309746,1,Dicranella palustris
NHMSYS0000309747,1,Dicranella rufescens
NBNSYS0100002799,1,Dicranella schreberiana
NHMSYS0000309750,2,Dicranella staphylina
NBNSYS0000036211,4,Dicranella subulata
NBNSYS0000036213,1,Dicranella varia
NHMSYS0000309751,4,Dicranodontium
NBNSYS0000036240,4,Dicranodontium asperulum
NHMSYS0000309752,4,Dicranodontium denudatum
NHMSYS0000309755,4,Dicranodontium uncinatum
NHMSYS0000309756,2,Dicranoweisia
NBNSYS0000036217,1,Dicranoweisia cirrata
NBNSYS0000036218,4,Dicranoweisia crispula
NHMSYS0000309757,2,Dicranum
NHMSYS0000309759,4,Dicranum bergeri
NHMSYS0000309761,4,Dicranum bonjeanii
NBNSYS0000036234,5,Dicranum elongatum
NBNSYS0000036237,4,Dicranum flagellare
NBNSYS0100002835,5,Dicranum flexicaule
NBNSYS0000036233,4,Dicranum fuscescens
NBNSYS0000036226,5,Dicranum leioneuron
NBNSYS0000036228,1,Dicranum majus
NBNSYS0000036236,4,Dicranum montanum
NBNSYS0000036224,1,Dicranum polysetum
NBNSYS0000036227,1,Dicranum scoparium
NHMSYS0000309767,4,Dicranum scottianum
NBNSYS0000036229,4,Dicranum spurium
NHMSYS0000309770,5,Dicranum subporodictyon
NHMSYS0000309771,2,Dicranum tauricum
NHMSYS0000309773,2,Didymodon
NBNSYS0000146084,4,Didymodon acutus sensu lato
NBNSYS0000146087,5,Didymodon cordatus
NHMSYS0000309774,2,Didymodon fallax
NBNSYS0000146089,4,Didymodon ferrugineus
NBNSYS0000146090,5,Didymodon glaucus
NHMSYS0000309775,4,Didymodon icmadophilus
NBNSYS0000146092,1,Didymodon insulanus
NBNSYS0000146093,2,Didymodon luridus
NBNSYS0000146095,5,Didymodon maximus
NBNSYS0000146096,2,Didymodon nicholsonii
NHMSYS0000309777,2,Didymodon rigidulus
NBNSYS0000146098,1,Didymodon sinuosus
NBNSYS0000146099,4,Didymodon spadiceus
NHMSYS0000309778,3,Didymodon tomaculosus
NBNSYS0000146101,2,Didymodon tophaceus
NHMSYS0000309779,4,Didymodon umbrosus
NHMSYS0000309780,2,Didymodon vinealis
NHMSYS0000309781,1,Diphyscium
NHMSYS0000309782,1,Diphyscium foliosum
NHMSYS0000309783,1,Diplophyllum
NHMSYS0000309784,1,Diplophyllum albicans
NHMSYS0000309785,4,Diplophyllum obtusifolium
NHMSYS0000309786,5,Diplophyllum taxifolium
NHMSYS0000309788,1,Discelium
NBNSYS0000036511,1,Discelium nudum
NHMSYS0000309789,1,Distichium
NHMSYS0000309790,4,Distichium capillaceum
NHMSYS0000309791,4,Distichium inclinatum
NHMSYS0000309792,4,Ditrichum
NBNSYS0000036168,5,Ditrichum cornubicum
NBNSYS0000036159,4,Ditrichum cylindricum
NHMSYS0000309796,5,Ditrichum flexicaule
NBNSYS0100002871,2,Ditrichum gracile
NHMSYS0000309797,1,Ditrichum heteromallum
NBNSYS0000036166,4,Ditrichum lineare
NBNSYS0000036167,5,Ditrichum plumbicola
NBNSYS0000036165,4,Ditrichum pusillum
NBNSYS0000036160,4,Ditrichum subulatum
NHMSYS0000309799,2,Ditrichum zonatum
NHMSYS0000309802,4,Douinia
NHMSYS0000309803,4,Douinia ovata
NHMSYS0000309804,4,Drepanocladus
NBNSYS0000036817,4,Drepanocladus aduncus
NBNSYS0000042657,4,Drepanocladus cossonii
NBNSYS0000036819,4,Drepanocladus lycopodioides
NHMSYS0000309809,4,Drepanocladus polygamus
NBNSYS0000036826,4,Drepanocladus revolvens
NBNSYS0000036818,5,Drepanocladus sendtneri
NHMSYS0000309813,3,Drepanolejeunea
NHMSYS0000309814,3,Drepanolejeunea hamatifolia
NHMSYS0000309817,4,Dumortiera
NBNSYS0000036045,4,Dumortiera hirsuta
NHMSYS0000309818,1,Encalypta
NBNSYS0000036291,4,Encalypta alpina
NHMSYS0000309819,5,Encalypta brevicollis
NBNSYS0000036293,4,Encalypta ciliata
NBNSYS0000036294,4,Encalypta rhaptocarpa
NBNSYS0000036296,1,Encalypta streptocarpa
NBNSYS0000036292,1,Encalypta vulgaris
NHMSYS0000309823,4,Entodon
NBNSYS0000036906,4,Entodon concinnus
NHMSYS0000309826,2,Entosthodon
NBNSYS0000146844,1,Entosthodon attenuatus
NHMSYS0000309827,4,Entosthodon fascicularis
NBNSYS0000146846,2,Entosthodon obtusus
NHMSYS0000309830,1,Ephemerum
NBNSYS0000036525,5,Ephemerum cohaerens
NHMSYS0020636831,5,Ephemerum hibernicum
NHMSYS0000309833,4,Ephemerum recurvifolium
NBNSYS0000036529,4,Ephemerum serratum var. minutissimum
NHMSYS0000309835,4,Ephemerum serratum var. serratum
NHMSYS0000309836,4,Ephemerum sessile
NHMSYS0000309837,5,Ephemerum spinulosum
NHMSYS0000309839,2,Epipterygium
NBNSYS0000036572,2,Epipterygium tozeri
NHMSYS0000309840,5,Eremonotus
NHMSYS0000309841,5,Eremonotus myriocarpus
NHMSYS0000309843,2,Eucladium
NHMSYS0000309844,2,Eucladium verticillatum
NHMSYS0000309845,2,Eurhynchium
NHMSYS0000309848,4,Eurhynchium crassinervium
NHMSYS0000309851,4,Eurhynchium meridionale
NHMSYS0000309853,1,Eurhynchium praelongum
NBNSYS0000036887,5,Eurhynchium pulchellum
NHMSYS0000309857,3,Eurhynchium pumilum
NHMSYS0000309860,4,Eurhynchium schleicheri
NBNSYS0000036898,4,Eurhynchium speciosum
NHMSYS0000309861,4,Eurhynchium striatulum
NBNSYS0000036884,2,Eurhynchium striatum
NHMSYS0000309865,1,Fissidens
NBNSYS0000036287,3,Fissidens adianthoides
NBNSYS0000036273,2,Fissidens bryoides
NBNSYS0000036281,4,Fissidens celticus
NHMSYS0000309867,4,Fissidens crassipes
NBNSYS0000036274,4,Fissidens curnovii
NHMSYS0000309869,4,Fissidens curvatus
NBNSYS0000147421,3,Fissidens dubius
NBNSYS0000036280,2,Fissidens exilis
NHMSYS0000309871,4,Fissidens gracilifolius
NBNSYS0000036272,1,Fissidens incurvus
NBNSYS0000036271,5,Fissidens limbatus
NBNSYS0000036276,5,Fissidens monguillonii
NBNSYS0000036282,4,Fissidens osmundoides
NHMSYS0000309873,1,Fissidens polyphyllus
NHMSYS0000309875,4,Fissidens pusillus
NHMSYS0000309877,4,Fissidens rivularis
NHMSYS0000309878,4,Fissidens rufulus
NBNSYS0000036288,4,Fissidens serrulatus
NBNSYS0000036284,1,Fissidens taxifolius
NHMSYS0000309880,4,Fissidens taxifolius var. pallidicaulis
NHMSYS0000309881,4,Fissidens taxifolius var. taxifolius
NBNSYS0000036267,4,Fissidens viridulus
NHMSYS0000309887,1,Fontinalis
NBNSYS0000022274,1,Fontinalis antipyretica
NHMSYS0000309888,4,Fontinalis antipyretica var. antipyretica
NHMSYS0000309889,4,Fontinalis antipyretica var. cymbifolia
NBNSYS0000036728,4,Fontinalis antipyretica var. gracilis
NBNSYS0000036730,1,Fontinalis squamosa
NBNSYS0000036732,4,Fontinalis squamosa var. curnowii
NHMSYS0000309892,4,Fontinalis squamosa var. squamosa
NHMSYS0000309893,1,Fossombronia
NBNSYS0000036010,4,Fossombronia angulosa
NBNSYS0000036011,4,Fossombronia caespitiformis
NBNSYS0000036017,5,Fossombronia crozalsii
NBNSYS0000036019,4,Fossombronia fimbriata
NBNSYS0000036009,4,Fossombronia foveolata
NBNSYS0000036018,4,Fossombronia incurva
NHMSYS0000309894,4,Fossombronia maritima
NBNSYS0000036015,3,Fossombronia pusilla
NHMSYS0000309899,3,Fossombronia wondraczekii
NHMSYS0000309901,1,Frullania
NHMSYS0000309902,2,Frullania dilatata
NHMSYS0000309903,4,Frullania fragilifolia
NHMSYS0000309905,4,Frullania microphylla
NBNSYS0000035986,4,Frullania microphylla var. deciduifolia
NHMSYS0000309906,4,Frullania microphylla var. microphylla
NHMSYS0000309907,3,Frullania tamarisci
NHMSYS0000309908,4,Frullania teneriffae
NHMSYS0000309910,1,Funaria
NBNSYS0000036512,1,Funaria hygrometrica
NHMSYS0000309913,4,Funaria muhlenbergii
NHMSYS0000309915,4,Funaria pulchella
NHMSYS0000309640,5,Geocalyx
NBNSYS0000035956,5,Geocalyx graveolens
NHMSYS0000309641,4,Glyphomitrium
NBNSYS0000036509,4,Glyphomitrium daviesii
NHMSYS0000309642,5,Gongylanthus
NBNSYS0000035969,5,Gongylanthus ericetorum
NHMSYS0000309645,2,Grimmia
NHMSYS0020636844,5,Grimmia alpestris
NHMSYS0000309650,5,Grimmia anodon
NBNSYS0000036464,5,Grimmia arenaria
NHMSYS0000309652,4,Grimmia atrata
NBNSYS0000036460,5,Grimmia crinita
NHMSYS0000309963,4,Grimmia curvata
NHMSYS0000309964,4,Grimmia decipiens
NHMSYS0001682649,4,Grimmia dissimulata
NBNSYS0000036465,2,Grimmia donniana
NHMSYS0000309969,5,Grimmia elatior
NHMSYS0000309970,4,Grimmia elongata
NHMSYS0000309971,4,Grimmia funalis
NBNSYS0000036485,4,Grimmia hartmanii
NBNSYS0000036472,4,Grimmia incurva
NBNSYS0000036461,4,Grimmia laevigata
NBNSYS0000147927,4,Grimmia lisae
NBNSYS0100003298,4,Grimmia longirostris
NHMSYS0000309973,5,Grimmia montana
NHMSYS0000309975,4,Grimmia orbicularis
NBNSYS0000036469,4,Grimmia ovalis
NBNSYS0000036475,1,Grimmia pulvinata
NBNSYS0000041589,5,Grimmia sessitana
NHMSYS0000309982,5,Grimmia tergestina
NHMSYS0000309983,4,Grimmia torquata
NBNSYS0000036483,4,Grimmia trichophylla
NHMSYS0000309989,5,Grimmia unicolor
NHMSYS0000309991,1,Gymnocolea
NHMSYS0000309992,5,Gymnocolea acutiloba
NHMSYS0000309993,1,Gymnocolea inflata s.str.
NHMSYS0000309996,4,Gymnomitrion
NHMSYS0000309997,5,Gymnomitrion apiculatum
NHMSYS0000309998,4,Gymnomitrion concinnatum
NBNSYS0000035915,5,Gymnomitrion corallioides
NHMSYS0000309999,4,Gymnomitrion crenulatum
NHMSYS0000310000,4,Gymnomitrion obtusum
NHMSYS0000310002,4,Gymnostomum
NBNSYS0000036392,2,Gymnostomum aeruginosum
NBNSYS0000036390,4,Gymnostomum calcareum
NBNSYS0000036391,4,Gymnostomum viridulum
NHMSYS0000310009,4,Gyroweisia
NBNSYS0000036396,5,Gyroweisia reflexa
NBNSYS0000036395,4,Gyroweisia tenuis
NHMSYS0000310010,4,Habrodon
NBNSYS0000036761,4,Habrodon perpusillus
NHMSYS0000310011,4,Hamatocaulis
NHMSYS0000310012,4,Hamatocaulis vernicosus
NHMSYS0000310015,4,Haplomitrium
NBNSYS0000035761,4,Haplomitrium hookeri
NHMSYS0000310016,4,Harpalejeunea
NBNSYS0100003335,4,Harpalejeunea molleri
NHMSYS0000310018,4,Harpanthus
NBNSYS0000035954,4,Harpanthus flotovianus
NHMSYS0000310019,4,Harpanthus scutatus
NHMSYS0000310020,1,Hedwigia
NBNSYS0000022273,3,Hedwigia ciliata
NHMSYS0000310023,4,Hedwigia ciliata var. ciliata
NHMSYS0000310024,4,Hedwigia ciliata var. leucophaea
NBNSYS0000036725,4,Hedwigia integrifolia
NHMSYS0000310025,3,Hedwigia stellata
NHMSYS0000310027,5,Helodium
NHMSYS0000310028,5,Helodium blandowii
