"km100","km10","coord_system","taxon","tvk"
"SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SM","50 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SN","00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SR","89 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SS","09 10 11 14 19 20 21 22 30 31 32 38 39 40 41 42 43 44 48 49 50 51 52 53 54 58 59 60 61 62 63 64 68 69 70 71 72 73 74 75 77 78 79 80 81 82 83 84 87 88 89 90 91 92 93 94 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"ST","00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SU","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SV","80 81 90 91","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SW","32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 95 96 97 98","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SX","03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SY","07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"TA","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"TF","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"TM","00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"TV","49 59 69","OSGB","Hydrometra stagnorum","NHMSYS0000527548"
"NZ","11 20 21 22 30 31 32 33 34 35 36 37 40 41 42 43 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SD","16 17 20 21 26 27 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 60 61 62 63 70 71 72 80 81 82 90 91 94","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SE","00 02 04 05 11 12 13 14 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SH","60 62 63 70 71 73 74 78 80 81 82 83 84 85 88 90 91 92 93 94 95 96 97 98","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SJ","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SK","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SM","50 62 70 71 72 73 80 82 83 84 90 91 92 93 94","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SN","00 04 10 11 12 14 15 20 21 22 24 30 31 33 34 40 41 42 43 44 45 50 51 52 54 55 56 57 60 61 62 63 65 66 67 68 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SO","00 01 02 03 05 07 08 09 10 11 12 13 14 17 18 19 20 21 22 23 24 25 26 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SP","02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SR","89 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SS","09 10 14 19 20 21 22 30 31 32 38 39 40 41 42 43 44 48 49 50 51 52 54 58 59 60 61 62 63 64 68 69 70 71 72 73 74 75 77 78 79 80 81 82 83 84 87 88 89 90 91 92 93 94 96 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"ST","00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 85 86 87 88 90 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SU","00 01 06 07 08 09 10 11 12 15 17 18 19 20 21 22 26 28 29 30 31 32 33 34 36 38 39 40 41 42 46 47 48 49 50 51 52 53 56 57 58 59 60 61 62 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SV","80 81 90 91","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SW","32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 86 87 93 94 97 98","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SX","03 04 05 08 15 18 19 25 27 28 29 35 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 63 64 65 67 68 69 73 74 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SY","07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"SZ","07 08 09 19 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"TA","00 01 02 03 04 05 06 07 08 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41 42","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"TF","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"TM","00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"TV","49 59 69","OSGB","Ilyocoris cimicoides","NHMSYS0000527549"
"NZ","91","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SE","21 31 42 81 83 84 85 86 87 90 91 92 93 95 96 97","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SJ","93","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SK","00 03 10 14 21 22 23 24 31 32 33 36 37 38 39 40 41 42 43 44 47 48 49 50 51 52 53 54 63 64 90 91 92 93 94 97","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SO","02 05 10 11 12 13 14 20 21 22 24 25 30 31 32 34 40 50 66 76 77 84 85 86 87 88 89 91 94 95 96 97 98","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SP","02 05 06 07 08 12 13 16 17 18 20 21 22 25 26 27 28 29 30 31 32 33 34 37 38 39 40 41 42 43 44 46 49 50 51 52 54 55 56 59 60 61 63 64 66 70 73 74 75 76 77 80 81 82 83 84 85 86 87 88 91 92 93 94 95 96 97 98 99","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SS","87 96","OSGB","Mesovelia furcata","NHMSYS0000527551"
"ST","04 06 07 09 12 14 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 68 70 72 73 74 76 84","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SU","00 10 20 29 30 31 36 40 41 46 47 49 50 51 56 57 58 59 60 66 67 68 69 70 71 72 73 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SX","45 46 55 64 73 74 84 85 86 87 88 95 97 98 99","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SY","08 09 28 29 39 48 49 58 59 67 69 78 79 88 89 97 98 99","OSGB","Mesovelia furcata","NHMSYS0000527551"
"SZ","07 08 09 19 29 38 39 47 48 49 57 58 59 68 89 99","OSGB","Mesovelia furcata","NHMSYS0000527551"
"TA","00 01 02 03 04 05 06 07 08 10 12 13 14 15 16 17 18 22 23 24 26 27 30 31 32 40 41","OSGB","Mesovelia furcata","NHMSYS0000527551"
"TF","00 01 02 03 04 05 06 07 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 28 30 31 32 33 34 35 36 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 74 80 81 82 83 84 90 91 92 93","OSGB","Mesovelia furcata","NHMSYS0000527551"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 30 31 32 33 40 41 42 50 51","OSGB","Mesovelia furcata","NHMSYS0000527551"
"TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 77 78 79 80 85 86 87 88 89 90 94 95 96 97 98 99","OSGB","Mesovelia furcata","NHMSYS0000527551"
"TM","00 04 06 07 08 09 16 17 19 26 28 29 34 36 37 38 39 45 46 47 48 49 57 58 59","OSGB","Mesovelia furcata","NHMSYS0000527551"
"TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 86 87 88 89 91 92 93 96 97 98 99","OSGB","Mesovelia furcata","NHMSYS0000527551"
"TR","01 02 03 06 07 09 12 13 23 25 26 27 33 34 35 36 37 46 47","OSGB","Mesovelia furcata","NHMSYS0000527551"
"TV","49 59 69","OSGB","Mesovelia furcata","NHMSYS0000527551"
"HX","62","OSGB","Nepa cinerea","NHMSYS0000527563"
"HY","20 21 22 30 31 32 33 40 41 42 43 50 51 61 73","OSGB","Nepa cinerea","NHMSYS0000527563"
"NC","37 56 66 76 80 86 90 91 96","OSGB","Nepa cinerea","NHMSYS0000527563"
"ND","01 02 03 04 05 06 07 12 13 14 15 16 17 23 24 25 26 27 33 34 35 36 37 39 48 49","OSGB","Nepa cinerea","NHMSYS0000527563"
"NF","60 67 70 71 72 73 74 75 76 77 80 81 83 84 85 87 88 98","OSGB","Nepa cinerea","NHMSYS0000527563"
"NG","20 24 30 31 32 33 40 41 42 43 44 50 51 52 53 54 60 61 62 65 70 71 72 81 82","OSGB","Nepa cinerea","NHMSYS0000527563"
"NH","21 30 31 32 33 41 42 43 44 45 52 53 54 55 56 62 63 64 65 66 67 70 73 74 75 76 77 78 80 81 82 84 85 86 87 88 89 90 91 92 93 94 96 98","OSGB","Nepa cinerea","NHMSYS0000527563"
"NJ","00 10 27 51 70 71 81 91","OSGB","Nepa cinerea","NHMSYS0000527563"
"NK","02 05 13 15","OSGB","Nepa cinerea","NHMSYS0000527563"
"NL","57 58 68 69 79 93 94","OSGB","Nepa cinerea","NHMSYS0000527563"
"NM","04 05 15 16 19 21 22 24 25 26 29 31 32 33 34 35 38 39 41 42 43 46 47 48 49 52 54 55 56 57 59 60 62 66 67 68 69 70 71 73 74 76 77 78 79 80 81 82 83 84 86 90 91 92 93 94 95","OSGB","Nepa cinerea","NHMSYS0000527563"
"NN","00 01 02 03 04 05 06 10 11 12 20 22 30 31 40 41 50 51 52 53 60 62 63 64 69 70 71 72 73 74 75 79 80 82 83 86 87 89 91 94 95 96 97 98","OSGB","Nepa cinerea","NHMSYS0000527563"
"NO","00 01 02 03 04 06 07 08 09 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 27 28 30 31 32 33 34 35 37 38 40 41 42 43 48 50 51 52 53 54 60 61","OSGB","Nepa cinerea","NHMSYS0000527563"
"NR","16 24 25 26 27 34 35 36 37 38 39 44 45 46 47 48 49 50 51 56 57 58 59 60 61 62 63 64 65 67 68 69 70 71 72 73 74 75 76 77 78 79 82 83 84 85 86 87 88 89 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"NS","02 03 04 05 06 07 08 09 10 14 15 16 17 18 19 20 21 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 58 59 61 62 64 65 66 67 68 69 71 74 75 76 77 78 79 80 83 84 85 86 87 88 89 93 94 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"NT","00 03 06 07 08 09 16 17 18 19 23 24 25 26 27 28 29 31 33 35 36 37 39 40 41 42 43 46 47 48 49 50 51 52 53 54 56 57 58 59 61 62 63 64 67 68 69 70 72 73 74 75 76 77 80 82 83 84 85 86 87 90 91 92 93 94 95 96","OSGB","Nepa cinerea","NHMSYS0000527563"
"NU","00 01 02 03 04 05 10 11 12 13 14 20 21 22 23","OSGB","Nepa cinerea","NHMSYS0000527563"
"NW","95 97","OSGB","Nepa cinerea","NHMSYS0000527563"
"NX","04 05 06 08 13 14 15 18 19 24 25 29 30 33 34 40 43 44 45 46 54 55 56 57 58 64 65 66 67 68 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"NY","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 69 70 71 74 75 76 77 78 85 86 87 88 89 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"NZ","00 01 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB","Nepa cinerea","NHMSYS0000527563"
"SC","16 17 26 27 28 36 37 38 39 47 48 49","OSGB","Nepa cinerea","NHMSYS0000527563"
"SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SE","00 01 02 03 04 05 06 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98","OSGB","Nepa cinerea","NHMSYS0000527563"
"SJ","00 01 04 05 06 07 08 10 11 12 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SM","50 62 70 71 72 73 80 81 82 83 84 90 91 92 93 94","OSGB","Nepa cinerea","NHMSYS0000527563"
"SN","00 01 02 03 04 10 11 12 13 14 15 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SR","89 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SS","09 10 11 14 19 20 21 22 31 32 38 39 41 43 44 48 49 58 59 68 69 70 74 77 78 79 80 82 83 84 87 88 89 90 91 92 93 94 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"ST","00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SU","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SV","80 81 90 91","OSGB","Nepa cinerea","NHMSYS0000527563"
"SW","32 33 42 43 44 52 53 54 61 62 63 64 65 71 72 73 74 75 76 81 82 83 84 85 86 87 93 94 95 96 97 98","OSGB","Nepa cinerea","NHMSYS0000527563"
"SX","03 04 05 06 07 08 09 14 15 16 17 18 19 25 26 27 28 29 35 36 37 38 44 45 46 47 48 54 55 56 57 58 59 63 64 65 66 67 68 69 73 74 75 76 77 78 79 83 84 85 86 87 88 89 94 95 96 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SY","07 08 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Nepa cinerea","NHMSYS0000527563"
"TA","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41","OSGB","Nepa cinerea","NHMSYS0000527563"
