tvk,code,taxon
NHMSYS0020309435,2,Megalonotus praetextatus
NHMSYS0020309436,3,Megalonotus sabulicola
NHMSYS0020309446,1,Metatropis rufescens
NHMSYS0020309448,2,Metopoplax ditomoides
NHMSYS0020309470,1,Miridius quadrivirgatus
NHMSYS0020309474,1,Miris striatus
NHMSYS0020309478,2,Monalocoris (Monalocoris) filicis
NHMSYS0020309480,4,Monosynamma bohemanni
NHMSYS0020309481,4,Monosynamma maritimum
NHMSYS0020309482,4,Monosynamma sabulicola
NHMSYS0020309485,1,Myrmecoris gracilis
NHMSYS0020309487,3,Myrmedobia coleoptrata
NHMSYS0020309488,3,Myrmedobia distinguenda
NHMSYS0020309489,3,Myrmedobia exilis
NHMSYS0020309490,3,Myrmedobia inconspicua
NHMSYS0020309492,1,Myrmus miriformis
NHMSYS0020309497,3,Nabis (Dolichonabis) limbatus
NHMSYS0020309499,3,Nabis (Limnonabis) lineatus
NHMSYS0020309501,3,Nabis (Nabicula) flavomarginatus
NHMSYS0020309503,4,Nabis (Nabis) brevis
NHMSYS0020309504,3,Nabis (Nabis) ericetorum
NHMSYS0020309505,3,Nabis (Nabis) ferus
NHMSYS0020309506,3,Nabis (Nabis) pseudoferus
NHMSYS0020309507,3,Nabis (Nabis) rugosus
NHMSYS0020309510,1,Neides tipularius
NHMSYS0020976989,2,Neolygus contaminatus
NHMSYS0020976995,3,Neolygus populi
NHMSYS0020977001,3,Neolygus viridis
NHMSYS0020309512,1,Neottiglossa pusilla
NHMSYS0020309518,2,Nezara viridula
NHMSYS0020309520,3,Notochilus limbatus
NHMSYS0020309530,2,Notostira elongata
NHMSYS0020309531,2,Notostira erratica
NHMSYS0020309534,3,Nysius cymoides
NHMSYS0020309535,4,Nysius ericae
NHMSYS0020309536,3,Nysius graminicola
NHMSYS0020309537,2,Nysius helveticus
NHMSYS0020309538,3,Nysius senecionis
NHMSYS0020309539,4,Nysius thymi
NHMSYS0020309545,2,Odontoscelis (Odontoscelis) fuliginosa
NHMSYS0020309546,2,Odontoscelis (Odontoscelis) lineola
NHMSYS0020309548,3,Oeciacus hirundinis
NHMSYS0020309550,2,Oncocephalus pilicornis
NHMSYS0020309552,2,Oncochila simplex
NHMSYS0020309555,1,Oncotylus (Oncotylus) viridiflavus
NHMSYS0020309559,4,Orius (Heterorius) laticollis
NHMSYS0020309560,4,Orius (Heterorius) majusculus
NHMSYS0020309561,4,Orius (Heterorius) vicinus
NHMSYS0020309563,3,Orius (Orius) laevigatus
NHMSYS0020309564,3,Orius (Orius) niger
NHMSYS0020309568,1,Orsillus depressus
NHMSYS0020309570,2,Orthocephalus coriaceus
NHMSYS0020309571,2,Orthocephalus saltator
NHMSYS0020309573,2,Ortholomus punctipennis
NHMSYS0020309575,1,Orthonotus rufifrons
NHMSYS0020309578,4,Orthops (Orthops) basalis
NHMSYS0020309579,4,Orthops (Orthops) campestris
NHMSYS0020309580,4,Orthops (Orthops) kalmii
NHMSYS0020309585,3,Orthotylus (Litocoris) ericetorum
NHMSYS0020309587,2,Orthotylus (Melanotrichus) flavosparsus
NHMSYS0020309588,4,Orthotylus (Melanotrichus) moncreaffi
NHMSYS0020309589,3,Orthotylus (Melanotrichus) rubidus
NHMSYS0020309591,4,Orthotylus (Orthotylus) flavinervis
NHMSYS0020309592,4,Orthotylus (Orthotylus) marginalis
NHMSYS0020309593,4,Orthotylus (Orthotylus) nassatus
NHMSYS0020309594,4,Orthotylus (Orthotylus) ochrotrichus
NHMSYS0020309595,4,Orthotylus (Orthotylus) prasinus
NHMSYS0020309596,4,Orthotylus (Orthotylus) tenellus
NHMSYS0020309597,4,Orthotylus (Orthotylus) virens
NHMSYS0020309598,4,Orthotylus (Orthotylus) viridinervis
NHMSYS0020309600,4,Orthotylus (Pachylops) adenocarpi
NHMSYS0020309601,4,Orthotylus (Pachylops) concolor
NHMSYS0020309602,3,Orthotylus (Pachylops) virescens
NHMSYS0020973280,5,Orthotylus (Parapachylops) caprai
NHMSYS0020309604,4,Orthotylus (Pinocapsus) fuscescens
NHMSYS0020309606,3,Orthotylus (Pseudorthotylus) bilineatus
NHMSYS0020309609,2,Pachybrachius fracticollis
NHMSYS0020309610,2,Pachybrachius luridus
NHMSYS0020309612,2,Pachytomella parallela
NHMSYS0020109266,1,Palomena prasina
NHMSYS0020309616,1,Pantilius (Pantilius) tunicatus
NHMSYS0020309619,2,Parapiesma quadratum
NHMSYS0020977075,3,Parapiesma quadratum subsp. spergulariae
NHMSYS0020309622,3,Parapsallus vitellinus
NHMSYS0020309624,1,Pentatoma rufipes
NHMSYS0020309630,3,Peritrechus convivus
NHMSYS0020309631,2,Peritrechus geniculatus
NHMSYS0020309632,3,Peritrechus gracilicornis
NHMSYS0020309633,2,Peritrechus lundii
NHMSYS0020309634,3,Peritrechus nubilus
NHMSYS0020309636,3,Phoenicocoris obscurellus
NHMSYS0020309641,1,Phylus (Phylus) coryli
NHMSYS0020309642,1,Phylus (Phylus) melanocephalus
NHMSYS0020309645,2,Physatocheila dumetorum
NHMSYS0020309646,3,Physatocheila harwoodi
NBNSYS0000010045,3,Physatocheila smreczynskii
NHMSYS0020309649,3,Phytocoris (Ktenocoris) insignis
NHMSYS0020309650,3,Phytocoris (Ktenocoris) ulmi
NHMSYS0020309651,3,Phytocoris (Ktenocoris) varipes
NHMSYS0020309653,3,Phytocoris (Phytocoris) dimidiatus
NHMSYS0020309654,3,Phytocoris (Phytocoris) longipennis
NHMSYS0020309655,3,Phytocoris (Phytocoris) pini
NHMSYS0020309656,3,Phytocoris (Phytocoris) populi
NHMSYS0020309657,3,Phytocoris (Phytocoris) reuteri
NHMSYS0020309658,3,Phytocoris (Phytocoris) tiliae
NHMSYS0020309660,1,Picromerus bidens
NHMSYS0020309662,2,Piesma maculatum
NHMSYS0020309665,1,Piezodorus lituratus
NHMSYS0020309667,2,Pilophorus cinnamopterus
NHMSYS0020309668,2,Pilophorus clavatus
NHMSYS0020309669,2,Pilophorus confusus
NHMSYS0020309670,2,Pilophorus perplexus
NHMSYS0020309672,3,Pinalitus atomarius
NHMSYS0020309673,3,Pinalitus cervinus
NHMSYS0020309674,3,Pinalitus rubricatus
NHMSYS0020309675,3,Pinalitus viscicola
NHMSYS0020309677,2,Pionosomus varius
NHMSYS0020309679,1,Pithanus maerkelii
NHMSYS0020309681,3,Placochilus seladonicus
NHMSYS0020309684,1,Plagiognathus (Plagiognathus) arbustorum
NHMSYS0020309685,2,Plagiognathus (Plagiognathus) chrysanthemi
NHMSYS0020309688,2,Platycranus (Genistocapsus) bicolor
NHMSYS0020309694,3,Plesiodema pinetella
NHMSYS0020309697,2,Plinthisus brevipennis
NHMSYS0020109267,1,Podops inuncta
NHMSYS0020309704,2,Polymerus (Poeciloscytus) palustris
NHMSYS0020309705,2,Polymerus (Poeciloscytus) unifasciatus
NHMSYS0020309707,2,Polymerus (Poeciloscytus) vulneratus
NHMSYS0020309709,2,Polymerus (Polymerus) nigrita
NHMSYS0020309716,1,Psallodema fieberi
NHMSYS0020309719,4,Psallus (Apocremnus) betuleti
NHMSYS0020309720,4,Psallus (Apocremnus) montanus
NHMSYS0020309722,4,Psallus (Hylopsallus) assimilis
NHMSYS0020309723,4,Psallus (Hylopsallus) perrisi
NHMSYS0020309724,4,Psallus (Hylopsallus) pseudoplatani
NHMSYS0020309725,4,Psallus (Hylopsallus) variabilis
NHMSYS0020309726,4,Psallus (Hylopsallus) wagneri
NHMSYS0020309728,4,Psallus (Mesopsallus) ambiguus
NHMSYS0020309730,5,Psallus (Phylidea) quercus
NHMSYS0020309732,3,Psallus (Pityopsallus) luridus
NHMSYS0020309734,4,Psallus (Psallus) albicinctus
NHMSYS0020309735,4,Psallus (Psallus) confusus
NHMSYS0020309736,3,Psallus (Psallus) falleni
NHMSYS0020309737,4,Psallus (Psallus) flavellus
NHMSYS0020309738,2,Psallus (Psallus) haematodes
NHMSYS0020309739,4,Psallus (Psallus) lepidus
NHMSYS0020309740,4,Psallus (Psallus) mollis
NHMSYS0020309741,3,Psallus (Psallus) salicis
NHMSYS0020309742,4,Psallus (Psallus) varians
NHMSYS0020309744,1,Pseudoloxops coccineus
NHMSYS0020309748,2,Pterotmetus staphyliniformis
NHMSYS0020309750,2,Pygolampis bidentata
NHMSYS0020309752,1,Pyrrhocoris apterus
NHMSYS0020309755,2,Raglius alboacuminatus
NHMSYS0020309763,1,Reduvius personatus
NHMSYS0020309766,2,Reuteria marqueti
NHMSYS0020784510,1,Rhabdomiris striatellus
NHMSYS0020309768,1,Rhacognathus punctatus
NHMSYS0020916991,1,Rhaphigaster nebulosa
NHMSYS0020309773,2,Rhopalus (Aeschyntelus) maculatus
NHMSYS0020309775,2,Rhopalus (Rhopalus) parumpunctatus
NHMSYS0020309776,3,Rhopalus (Rhopalus) rufus
NHMSYS0020309777,1,Rhopalus (Rhopalus) subrufus
NHMSYS0020309781,2,Rhyparochromus pini
NHMSYS0020973301,2,Rhyparochromus vulgaris
NHMSYS0020705907,1,Salicarus (Salicarus) roseri
NHMSYS0020309806,1,Sciocoris (Sciocoris) cursitans
NHMSYS0020309808,3,Scolopostethus affinis
NHMSYS0020309809,2,Scolopostethus decoratus
NHMSYS0020309810,3,Scolopostethus grandis
NHMSYS0020309811,2,Scolopostethus pictus
NHMSYS0020309812,2,Scolopostethus puberulus
NHMSYS0020309813,3,Scolopostethus thomsoni
NHMSYS0020309817,1,Sehirus luctuosus
NHMSYS0020309842,1,Spathocera dalmanii
NHMSYS0020309844,2,Sphragisticus nebulosus
NHMSYS0020309847,1,Stenodema (Brachystira) calcarata
NHMSYS0020309848,1,Stenodema (Brachystira) trispinosa
NHMSYS0020309850,1,Stenodema (Stenodema) holsata
NHMSYS0020309851,1,Stenodema (Stenodema) laevigata
NHMSYS0020109271,1,Stenotus binotatus
NHMSYS0020309856,2,Stephanitis rhododendri
NHMSYS0020309858,1,Sthenarus rotermundi
NHMSYS0020309860,2,Stictopleurus abutilon
NHMSYS0020309861,2,Stictopleurus punctatonervosus
NHMSYS0020309864,2,Strongylocoris leucocephalus
NHMSYS0020309865,3,Strongylocoris luridus
NHMSYS0020309868,2,Stygnocoris fuligineus
NHMSYS0020309869,2,Stygnocoris rusticus
NHMSYS0020309870,2,Stygnocoris sabulosus
NHMSYS0020309872,1,Syromastus rhombeus
NHMSYS0020309874,2,Systellonotus triguttatus
NHMSYS0020309876,3,Taphropeltus contractus
NHMSYS0020309877,3,Taphropeltus hamulatus
NHMSYS0020309882,3,Temnostethus (Montandoniella) gracilis
NHMSYS0020309883,3,Temnostethus (Montandoniella) pusillus
NHMSYS0020309884,3,Temnostethus (Montandoniella) tibialis
NHMSYS0020309886,3,Teratocoris antennatus
NHMSYS0020309887,3,Teratocoris caricis
NHMSYS0020309888,4,Teratocoris saundersi
NHMSYS0020309889,4,Teratocoris viridis
NHMSYS0020309891,3,Tetraphleps bicuspis
NHMSYS0020309895,1,Thyreocoris scarabaeoides
NHMSYS0020309899,3,Tingis (Tingis) ampliata
NHMSYS0020309900,3,Tingis (Tingis) angustata
NHMSYS0020309901,2,Tingis (Tingis) cardui
NHMSYS0020309903,2,Tingis (Tropidocheila) reticulata
NHMSYS0020309907,3,Tinicephalus (Tinicephalus) hortulanus
NHMSYS0020309910,3,Trapezonotus (Trapezonotus) arenarius
NHMSYS0020309911,3,Trapezonotus (Trapezonotus) desertus
NHMSYS0020309912,3,Trapezonotus (Trapezonotus) dispar
NHMSYS0020309913,2,Trapezonotus (Trapezonotus) ullrichi
NHMSYS0020309915,2,Trigonotylus caelestialium
NHMSYS0020309916,2,Trigonotylus psammaecolor
NHMSYS0020309917,2,Trigonotylus ruficornis
NHMSYS0020309919,2,Tritomegas bicolor
NHMSYS0020916997,2,Tritomegas sexmaculatus
NHMSYS0020309921,1,Troilus luridus
NHMSYS0020309923,3,Tropistethus holosericeus
NHMSYS0020309925,1,Tupiocoris rhododendri
NHMSYS0020309928,2,Tuponia (Chlorotuponia) brevirostris
NHMSYS0020309930,2,Tuponia (Tuponia) mixticolor
NHMSYS0020309932,3,Tytthus pubescens
NHMSYS0020309933,3,Tytthus pygmaeus
NHMSYS0020309942,3,Xylocoridea brevipennis
NHMSYS0020309946,3,Xylocoris (Proxylocoris) galactinus
NHMSYS0020309948,3,Xylocoris (Xylocoris) cursitans
NHMSYS0020309949,3,Xylocoris (Xylocoris) formicetorum
NHMSYS0020109277,1,Zicrona caerulea
NHMSYS0020309952,1,Zygimus nigriceps
