code,taxon,tvk
3,Prunella laciniata,NBNSYS0000004226
3,Stachys annua,NBNSYS0000004229
3,Stachys recta,NBNSYS0000004230
3,Stachys arvensis,NBNSYS0000004231
3,Stachys germanica,NBNSYS0000004232
3,Stachys alpina,NBNSYS0000004233
2,Stachys palustris,NBNSYS0000004234
1,Stachys sylvatica,NBNSYS0000004236
2,Stachys byzantina,NBNSYS0000004237
2,Ballota nigra,NBNSYS0000004238
2,Lamiastrum galeobdolon,NBNSYS0000004239
2,Lamium amplexicaule,NBNSYS0000004240
1,Lamium purpureum,NBNSYS0000004243
1,Lamium album,NBNSYS0000004244
3,Leonurus cardiaca,NBNSYS0000004246
3,Phlomis fruticosa,NBNSYS0000004247
2,Galeopsis angustifolia,NBNSYS0000004249
2,Galeopsis tetrahit agg. sensu lato,NBNSYS0000004252
2,Galeopsis tetrahit,NBNSYS0000004253
2,Galeopsis bifida,NBNSYS0000004254
2,Nepeta cataria,NBNSYS0000004256
1,Glechoma hederacea,NBNSYS0000004257
3,Marrubium vulgare,NBNSYS0000004258
2,Scutellaria galericulata,NBNSYS0000004259
3,Scutellaria altissima,NBNSYS0000004263
3,Teucrium chamaedrys,NBNSYS0000004264
3,Teucrium scordium,NBNSYS0000004265
3,Teucrium botrys,NBNSYS0000004266
2,Teucrium scorodonia,NBNSYS0000004267
1,Ajuga reptans,NBNSYS0000004269
3,Ajuga pyramidalis,NBNSYS0000004271
1,Plantago major,NBNSYS0000004273
2,Plantago media,NBNSYS0000004274
1,Plantago lanceolata,NBNSYS0000004275
2,Plantago maritima,NBNSYS0000004276
2,Plantago coronopus,NBNSYS0000004277
3,Plantago arenaria,NBNSYS0000004278
2,Littorella uniflora,NBNSYS0000004280
2,Campanula latifolia,NBNSYS0000004282
2,Campanula trachelium,NBNSYS0000004283
2,Campanula rapunculoides,NBNSYS0000004284
2,Campanula persicifolia,NBNSYS0000004286
2,Campanula glomerata,NBNSYS0000004287
2,Campanula rotundifolia,NBNSYS0000004288
3,Campanula patula,NBNSYS0000004289
3,Campanula rapunculus,NBNSYS0000004290
3,Campanula alliariifolia,NBNSYS0000004291
2,Campanula medium,NBNSYS0000004292
2,Legousia hybrida,NBNSYS0000004293
3,Trachelium caeruleum,NBNSYS0000004294
2,Phyteuma orbiculare,NBNSYS0000004295
3,Phyteuma spicatum,NBNSYS0000004296
2,Jasione montana,NBNSYS0000004297
3,Lobelia urens,NBNSYS0000004298
2,Lobelia dortmanna,NBNSYS0000004299
2,Sherardia arvensis,NBNSYS0000004300
3,Asperula taurina,NBNSYS0000004302
2,Cruciata laevipes,NBNSYS0000004304
2,Galium odoratum,NBNSYS0000004306
2,Galium boreale,NBNSYS0000004307
2,Galium verum,NBNSYS0000004309
2,Galium saxatile,NBNSYS0000004310
2,Galium sterneri,NBNSYS0000004312
2,Galium palustre,NBNSYS0000004313
3,Galium constrictum,NBNSYS0000004316
2,Galium uliginosum,NBNSYS0000004317
3,Galium tricornutum,NBNSYS0000004318
1,Galium aparine,NBNSYS0000004319
3,Galium spurium,NBNSYS0000004320
3,Galium parisiense,NBNSYS0000004321
2,Rubia peregrina,NBNSYS0000004322
2,Sambucus ebulus,NBNSYS0000004323
1,Sambucus nigra,NBNSYS0000004324
3,Sambucus racemosa,NBNSYS0000004325
2,Viburnum lantana,NBNSYS0000004326
2,Viburnum tinus,NBNSYS0000004327
2,Viburnum opulus,NBNSYS0000004328
2,Linnaea borealis,NBNSYS0000004330
2,Lonicera xylosteum,NBNSYS0000004331
2,Lonicera periclymenum,NBNSYS0000004333
2,Lonicera caprifolium,NBNSYS0000004334
2,Adoxa moschatellina,NBNSYS0000004336
2,Valerianella locusta,NBNSYS0000004337
3,Valerianella eriocarpa,NBNSYS0000004340
2,Valerianella dentata,NBNSYS0000004341
2,Valeriana officinalis,NBNSYS0000004343
3,Valeriana pyrenaica,NBNSYS0000004344
2,Valeriana dioica,NBNSYS0000004345
2,Centranthus ruber,NBNSYS0000004346
2,Dipsacus pilosus,NBNSYS0000004348
2,Scabiosa columbaria,NBNSYS0000004350
3,Scabiosa atropurpurea,NBNSYS0000004351
2,Succisa pratensis,NBNSYS0000004352
3,Rudbeckia laciniata,NBNSYS0000004353
2,Bidens cernua,NBNSYS0000004354
2,Bidens tripartita,NBNSYS0000004355
3,Bidens frondosa,NBNSYS0000004356
4,Bidens bipinnata,NBNSYS0000004357
2,Galinsoga parviflora,NBNSYS0000004358
2,Ambrosia artemisiifolia,NBNSYS0000004360
2,Xanthium strumarium,NBNSYS0000004361
3,Xanthium spinosum,NBNSYS0000004362
2,Senecio squalidus,NBNSYS0000004367
3,Senecio cambrensis,NBNSYS0000004368
2,Senecio sylvaticus,NBNSYS0000004369
2,Senecio viscosus,NBNSYS0000004370
1,Senecio vulgaris,NBNSYS0000004371
3,Senecio smithii,NBNSYS0000004373
3,Senecio doria,NBNSYS0000004375
2,Senecio inaequidens,NBNSYS0000004377
4,Tephroseris palustris,NBNSYS0000004379
3,Doronicum pardalianches,NBNSYS0000004384
3,Doronicum plantagineum,NBNSYS0000004385
1,Tussilago farfara,NBNSYS0000004386
2,Petasites japonicus,NBNSYS0000004389
3,Homogyne alpina,NBNSYS0000004391
2,Calendula officinalis,NBNSYS0000004392
3,Calendula arvensis,NBNSYS0000004393
2,Inula helenium,NBNSYS0000004394
3,Inula salicina,NBNSYS0000004395
2,Inula conyzae,NBNSYS0000004397
2,Inula crithmoides,NBNSYS0000004398
3,Dittrichia viscosa,NBNSYS0000004399
3,Dittrichia graveolens,NBNSYS0000004400
2,Pulicaria dysenterica,NBNSYS0000004401
2,Filago vulgaris,NBNSYS0000004403
3,Filago pyramidata,NBNSYS0000004405
3,Filago gallica,NBNSYS0000004406
3,Gnaphalium sylvaticum,NBNSYS0000004408
2,Gnaphalium supinum,NBNSYS0000004410
2,Gnaphalium uliginosum,NBNSYS0000004411
3,Gnaphalium luteoalbum,NBNSYS0000004412
4,Gnaphalium undulatum,NBNSYS0000004413
3,Anaphalis margaritacea,NBNSYS0000004414
2,Solidago virgaurea,NBNSYS0000004417
2,Solidago canadensis,NBNSYS0000004418
2,Solidago gigantea,NBNSYS0000004419
4,Solidago graminifolia,NBNSYS0000004420
3,Aster tripolium,NBNSYS0000004422
3,Aster novae-angliae,NBNSYS0000004424
3,Aster novi-belgii,NBNSYS0000004426
3,Aster laevis,NBNSYS0000004431
3,Aster lanceolatus,NBNSYS0000004433
3,Aster linosyris,NBNSYS0000004435
3,Erigeron borealis,NBNSYS0000004437
2,Erigeron karvinskianus,NBNSYS0000004440
3,Olearia macrodonta,NBNSYS0000004444
1,Bellis perennis,NBNSYS0000004445
2,Eupatorium cannabinum,NBNSYS0000004446
2,Anthemis tinctoria,NBNSYS0000004447
2,Anthemis cotula,NBNSYS0000004448
3,Anthemis arvensis,NBNSYS0000004449
3,Chamaemelum nobile,NBNSYS0000004450
1,Achillea millefolium,NBNSYS0000004451
4,Achillea tomentosa,NBNSYS0000004452
2,Achillea ptarmica,NBNSYS0000004453
3,Achillea distans,NBNSYS0000004454
4,Achillea nobilis,NBNSYS0000004455
3,Santolina chamaecyparissus,NBNSYS0000004457
4,Tripleurospermum maritimum subsp. maritimum,NBNSYS0000004460
1,Matricaria discoidea,NBNSYS0000004462
2,Leucanthemum vulgare,NBNSYS0000004464
2,Tanacetum vulgare,NBNSYS0000004467
3,Cotula coronopifolia,NBNSYS0000004468
2,Artemisia vulgaris,NBNSYS0000004469
3,Artemisia verlotiorum,NBNSYS0000004470
4,Artemisia biennis,NBNSYS0000004471
3,Artemisia stelleriana,NBNSYS0000004472
2,Artemisia absinthium,NBNSYS0000004474
3,Artemisia campestris,NBNSYS0000004476
3,Echinops sphaerocephalus,NBNSYS0000004477
2,Carlina vulgaris,NBNSYS0000004478
2,Arctium lappa,NBNSYS0000004480
3,Arctium minus,NBNSYS0000004483
2,Arctium minus,NBNSYS0000004483
2,Carduus tenuiflorus,NBNSYS0000004484
3,Carduus pycnocephalus,NBNSYS0000004485
2,Carduus nutans,NBNSYS0000004486
2,Carduus crispus,NBNSYS0000004487
2,Cirsium eriophorum,NBNSYS0000004489
1,Cirsium vulgare,NBNSYS0000004490
2,Cirsium palustre,NBNSYS0000004491
1,Cirsium arvense,NBNSYS0000004492
3,Cirsium oleraceum,NBNSYS0000004493
2,Cirsium acaule,NBNSYS0000004494
2,Cirsium heterophyllum,NBNSYS0000004495
2,Cirsium dissectum,NBNSYS0000004496
3,Cirsium tuberosum,NBNSYS0000004497
2,Onopordum acanthium,NBNSYS0000004499
3,Saussurea alpina,NBNSYS0000004500
2,Centaurea scabiosa,NBNSYS0000004501
2,Centaurea montana,NBNSYS0000004502
3,Centaurea cyanus,NBNSYS0000004503
3,Centaurea jacea,NBNSYS0000004505
3,Centaurea aspera,NBNSYS0000004509
3,Centaurea calcitrapa,NBNSYS0000004510
3,Centaurea solstitialis,NBNSYS0000004511
3,Centaurea melitensis,NBNSYS0000004512
2,Serratula tinctoria,NBNSYS0000004513
2,Cichorium intybus,NBNSYS0000004514
2,Lapsana communis,NBNSYS0000004515
2,Hypochaeris radicata,NBNSYS0000004518
2,Hypochaeris glabra,NBNSYS0000004519
3,Hypochaeris maculata,NBNSYS0000004521
2,Leontodon hispidus,NBNSYS0000004523
2,Leontodon saxatilis,NBNSYS0000004524
2,Picris hieracioides,NBNSYS0000004526
2,Tragopogon pratensis,NBNSYS0000004527
4,Tragopogon pratensis subsp. orientalis,NBNSYS0000004529
2,Tragopogon porrifolius,NBNSYS0000004531
3,Scorzonera humilis,NBNSYS0000004533
2,Lactuca serriola,NBNSYS0000004534
2,Lactuca virosa,NBNSYS0000004535
3,Lactuca saligna,NBNSYS0000004536
3,Lactuca sativa,NBNSYS0000004538
2,Mycelis muralis,NBNSYS0000004539
3,Sonchus palustris,NBNSYS0000004541
2,Sonchus arvensis,NBNSYS0000004542
2,Sonchus oleraceus,NBNSYS0000004543
2,Sonchus asper,NBNSYS0000004544
3,Cicerbita alpina,NBNSYS0000004546
4,Cicerbita bourgaei,NBNSYS0000004547
2,Cicerbita macrophylla,NBNSYS0000004548
3,Crepis foetida,NBNSYS0000004571
2,Crepis vesicaria,NBNSYS0000004572
3,Crepis setosa,NBNSYS0000004573
3,Crepis mollis,NBNSYS0000004574
2,Crepis biennis,NBNSYS0000004575
2,Crepis capillaris,NBNSYS0000004576
2,Crepis paludosa,NBNSYS0000004578
1,Aesculus hippocastanum,NBNSYS0000004580
3,Corrigiola litoralis,NBNSYS0000004581
3,Herniaria glabra,NBNSYS0000004582
4,Herniaria hirsuta,NBNSYS0000004584
3,Illecebrum verticillatum,NBNSYS0000004586
2,Scleranthus annuus,NBNSYS0000004587
3,Scleranthus annuus subsp. annuus,NBNSYS0000004588
3,Scleranthus annuus subsp. polycarpos,NBNSYS0000004589
2,Pyrola minor,NBNSYS0000004590
2,Pyrola media,NBNSYS0000004591
3,Pyrola rotundifolia,NBNSYS0000004592
2,Orthilia secunda,NBNSYS0000004595
2,Diapensia lapponica,NBNSYS0000004597
2,Empetrum nigrum,NBNSYS0000004598
3,Empetrum nigrum subsp. nigrum,NBNSYS0000004599
4,Limonium transwallianum,NBNSYS0000004608
4,Limonium paradoxum,NBNSYS0000004609
3,Armeria maritima subsp. elongata,NBNSYS0000004611
3,Philadelphus coronarius,NBNSYS0000004616
3,Escallonia macrantha,NBNSYS0000004618
3,Laurus nobilis,NBNSYS0000004619
2,Pinus sylvestris,NBNSYS0000004629
2,Pinus pinaster,NBNSYS0000004630
2,Pinus nigra subsp. laricio,NBNSYS0000004632
2,Juniperus communis,NBNSYS0000004634
1,Taxus baccata,NBNSYS0000004638
2,Crassula helmsii,NBNSYS0000004639
2,Dryopteris filix-mas,NBNSYS0000004640
2,Lemna minuta,NBNSYS0000004649
2,Muscari armeniacum,NBNSYS0000004651
2,Sagina apetala,NBNSYS0000004655
4,Lepidium perfoliatum,NBNSYS0000004664
3,Panicum miliaceum,NBNSYS0000004667
2,Tsuga heterophylla,NBNSYS0000004672
2,Arenaria serpyllifolia,NBNSYS0000004683
3,Asperula arvensis,NBNSYS0000004686
3,Avena sterilis subsp. sterilis,NBNSYS0000004688
2,Bromus hordeaceus,NBNSYS0000004689
4,Callitriche palustris,NBNSYS0000004690
4,Calystegia sepium subsp. roseata,NBNSYS0000004691
2,Cannabis sativa,NBNSYS0000004692
3,Centaurea diluta,NBNSYS0000004703
3,Cotoneaster bullatus,NBNSYS0000004710
3,Cotoneaster franchetii,NBNSYS0000004711
2,Dipsacus sativus,NBNSYS0000004724
3,Dipsacus strigosus,NBNSYS0000004725
3,Galium pumilum,NBNSYS0000004743
2,Iberis umbellata,NBNSYS0000004752
2,Iberis sempervirens,NBNSYS0000004753
2,Lamiastrum galeobdolon subsp. montanum,NBNSYS0000004760
2,Lobelia erinus,NBNSYS0000004761
2,Luzula multiflora subsp. congesta,NBNSYS0000004765
3,Lythrum junceum,NBNSYS0000004767
3,Oenothera cambrica,NBNSYS0000004772
2,Pinus contorta,NBNSYS0000004786
3,Plantago major subsp. intermedia,NBNSYS0000004790
3,Solanum nigrum subsp. schultesii,NBNSYS0000004815
2,Polygonum boreale,NBNSYS0000004822
3,Digitalis lutea,NBNSYS0000004842
3,Acer saccharinum,NBNSYS0000004849
4,Erodium botrys,NBNSYS0000004854
4,Solanum carolinense,NBNSYS0000004855
3,Salvia sclarea,NBNSYS0000004858
4,Avena barbata,NBNSYS0000004859
3,Ferula communis,NBNSYS0000004863
3,Holodiscus discolor,NBNSYS0000004866
3,Lathyrus annuus,NBNSYS0000004867
4,Lolium rigidum,NBNSYS0000004868
4,Senecio pterophorus,NBNSYS0000004877
4,Narcissus bicolor,NBNSYS0000004899
4,Sisymbrium erysimoides,NBNSYS0000004906
4,Verbascum pyramidatum x thapsus,NBNSYS0000004916
4,Trifolium lappaceum,NBNSYS0000004922
3,Solanum chenopodioides,NBNSYS0000004924
2,Phlox paniculata,NBNSYS0000004927
4,Cynodon incompletus,NBNSYS0000004931
3,Sisyrinchium laxum,NBNSYS0000004945
4,Euphrasia nemorosa x scottica,NBNSYS0000004961
2,Berberis thunbergii,NBNSYS0000004966
2,Thymus vulgaris,NBNSYS0000004977
4,Geranium himalayense,NBNSYS0000004981
3,Rubia tinctorum,NBNSYS0000004983
2,Calceolaria chelidonioides,NBNSYS0000004984
2,Tulipa gesneriana,NBNSYS0000004986
3,Narcissus bulbocodium,NBNSYS0000005351
4,Ruscus hypoglossum,NBNSYS0000005353
3,Primula auricula,NBNSYS0000005377
3,Anthemis punctata,NBNSYS0000005394
4,Sorbus hybrida,NBNSYS0000005397
2,Hyacinthus orientalis,NBNSYS0000005409
3,Rostraria cristata,NBNSYS0000005425
4,Saxifraga hypnoides x tridactylites,NBNSYS0000005432
3,Solanum sisymbriifolium,NBNSYS0000005433
4,Cicerbita plumieri,NBNSYS0000005447
2,Phaseolus vulgaris,NBNSYS0000005450
4,Veronica longifolia x spicata,NBNSYS0000005455
4,Geranium ibericum,NBNSYS0000005463
4,Rosa caesia x sherardii,NBNSYS0000005467
3,Euphorbia maculata,NBNSYS0000005471
3,Tagetes patula,NBNSYS0000005486
3,Euphorbia characias,NBNSYS0000005495
2,Eryngium planum,NBNSYS0000005496
2,Quercus rubra,NBNSYS0000011916
2,Trifolium incarnatum,NBNSYS0000013889
3,Coreopsis grandiflora,NBNSYS0000013900
4,Sigesbeckia serrata,NBNSYS0000013904
2,Avena sterilis,NBNSYS0000013905
4,Lepidium bonariense,NBNSYS0000013917
4,Erigeron philadelphicus,NBNSYS0000013928
4,Viola lutea x tricolor,NBNSYS0000013929
3,Genista aetnensis,NBNSYS0000013930
3,Crepis tectorum,NBNSYS0000013946
3,Bergenia crassifolia,NBNSYS0000013952
3,Callistephus chinensis,NBNSYS0000013954
3,Vicia pannonica,NBNSYS0000013955
3,Agave americana,NBNSYS0000013956
4,Erodium cygnorum,NBNSYS0000013964
2,Medicago sativa,NBNSYS0000013971
2,Scilla bifolia,NBNSYS0000013973
3,Gentiana asclepiadea,NBNSYS0000013974
3,Pinus strobus,NBNSYS0000013976
4,Trigonella caerulea,NBNSYS0000013986
4,Erepsia heteropetala,NBNSYS0000013988
3,Verbascum bombyciferum,NBNSYS0000013989
4,Aster concinnus,NBNSYS0000013990
4,Agrostis gigantea x stolonifera,NBNSYS0000013991
2,Cicer arietinum,NBNSYS0000013994
2,Papaver dubium,NBNSYS0000014001
4,Euphrasia arctica x confusa,NBNSYS0000014009
4,Trifolium pannonicum,NBNSYS0000014013
4,Oenothera biennis x cambrica,NBNSYS0000014014
4,Ornithopus sativus,NBNSYS0000014022
3,Physalis ixocarpa,NBNSYS0000014023
3,Rumex dentatus,NBNSYS0000014025
2,Anemone blanda,NBNSYS0000014044
4,Euphrasia foulaensis x marshallii,NBNSYS0000014047
3,Crassula decumbens,NBNSYS0000014052
4,Sorbaria kirilowii,NBNSYS0000014057
4,Eragrostis tef,NBNSYS0000014068
3,Anthyllis vulneraria subsp. polyphylla,NBNSYS0000014070
4,Bidens pilosa,NBNSYS0000014074
2,Anagallis arvensis subsp. arvensis,NBNSYS0000014076
3,Spiraea chamaedryfolia,NBNSYS0000014077
2,Ixia campanulata,NBNSYS0000014079
4,Arabis collina,NBNSYS0000014080
2,Pinus mugo,NBNSYS0000014081
3,Cyperus eragrostis,NBNSYS0000014083
4,Aronia arbutifolia,NBNSYS0000014091
2,Vicia sativa,NBNSYS0000014093
4,Acaena caesiiglauca,NBNSYS0000014098
3,Achillea ligustica,NBNSYS0000014099
4,Lepidium hyssopifolium,NBNSYS0000014104
3,Sambucus canadensis,NBNSYS0000014114
3,Salix elaeagnos,NBNSYS0000014120
4,Salix cinerea x myrsinifolia = S. x strepida,NBNSYS0000014121
1,Vicia faba,NBNSYS0000014122
3,Euphrasia arctica,NBNSYS0000014123
4,Setaria faberi,NBNSYS0000014124
4,Saxifraga hypnoides x rosacea,NBNSYS0000014127
3,Genista hispanica,NBNSYS0000014128
3,Carpobrotus glaucescens,NBNSYS0000014131
4,Euphrasia foulaensis x scottica,NBNSYS0000014135
4,Rosa obtusifolia x tomentosa,NBNSYS0000014137
4,Fumaria officinalis x parviflora,NBNSYS0000014143
2,Drosanthemum floribundum,NBNSYS0000014144
4,Amaranthus quitensis,NBNSYS0000014159
3,Carthamus lanatus,NBNSYS0000014160
3,Cosmos bipinnatus,NBNSYS0000014161
3,Arisarum proboscideum,NBNSYS0000014162
4,Ranunculus baudotii x peltatus,NBNSYS0000014163
4,Cotoneaster insculptus,NBNSYS0000014170
3,Hippocrepis emerus,NBNSYS0000014172
3,Spiraea tomentosa,NBNSYS0000014176
2,Alstroemeria aurea,NBNSYS0000014183
4,Libertia formosa,NBNSYS0000014184
4,Campanula rhomboidalis,NBNSYS0000014188
2,Zea mays,NBNSYS0000014190
3,Iris xiphium,NBNSYS0000014204
4,Ranunculus aconitifolius,NBNSYS0000014212
2,Prunus serotina,NBNSYS0000014213
2,Pisum sativum,NBNSYS0000014224
3,Rudbeckia hirta,NBNSYS0000014229
4,Juncus balticus x inflexus,NBNSYS0000014232
4,Quercus canariensis,NBNSYS0000014233
4,Euphrasia nemorosa x pseudokerneri,NBNSYS0000014235
4,Corylus avellana x maxima,NBNSYS0000014240
3,Papaver somniferum subsp. setigerum,NBNSYS0000014245
4,Euphrasia arctica x foulaensis,NBNSYS0000014248
4,Euphrasia arctica x marshallii,NBNSYS0000014249
4,Cenchrus echinatus,NBNSYS0000014250
3,Sedum spathulifolium,NBNSYS0000014275
4,Nicotiana tabacum,NBNSYS0000014298
2,Malva alcea,NBNSYS0000014312
3,Leucojum aestivum subsp. pulchellum,NBNSYS0000014315
3,Melilotus sulcatus,NBNSYS0000014321
4,Festuca rubra x Vulpia myuros,NBNSYS0000014326
4,Rumex crispus x rupestris,NBNSYS0000014335
2,Salsola kali,NBNSYS0000014348
2,Daucus carota,NBNSYS0000014362
3,Reseda odorata,NBNSYS0000014367
2,Salvia officinalis,NBNSYS0000014371
2,Phaseolus coccineus,NBNSYS0000014386
3,Buddleja alternifolia,NBNSYS0000014391
2,Nicotiana alata,NBNSYS0000014396
3,Griselinia littoralis,NBNSYS0000014409
3,Acer cappadocicum,NBNSYS0000014410
4,Centaurium erythraea x pulchellum,NBNSYS0000014426
4,Alchemilla tytthantha,NBNSYS0000014448
4,Nicotiana rustica,NBNSYS0000014454
3,Rumex crispus subsp. uliginosus,NBNSYS0000014463
3,Galanthus nivalis x plicatus,NBNSYS0000014476
4,Minuartia recurva,NBNSYS0000014477
3,Trifolium angustifolium,NBNSYS0000014489
4,Trifolium alexandrinum,NBNSYS0000014490
4,Hydrocotyle novae-zeelandiae,NBNSYS0000014505
4,Tagetes minuta,NBNSYS0000014513
3,Vicia benghalensis,NBNSYS0000014517
3,Medicago praecox,NBNSYS0000014518
3,Fraxinus ornus,NBNSYS0000014519
3,Scilla messeniaca,NBNSYS0000014525
3,Petrorhagia saxifraga,NBNSYS0000014535
4,Trifolium tomentosum,NBNSYS0000014547
4,Narcissus minor,NBNSYS0000014551
3,Pteris cretica,NBNSYS0000014557
4,Phlomis russeliana,NBNSYS0000014563
3,Salvia glutinosa,NBNSYS0000014568
4,Hypericum humifusum x linariifolium,NBNSYS0000014578
3,Hibiscus trionum,NBNSYS0000014582
2,Narcissus pseudonarcissus,NBNSYS0000014596
3,Allium nigrum,NBNSYS0000014599
4,Trifolium hirtum,NBNSYS0000014603
3,Acer negundo,NBNSYS0000014604
4,Pleioblastus pygmaeus,NBNSYS0000014611
4,Salix caprea x phylicifolia,NBNSYS0000014623
3,Trigonella foenum-graecum,NBNSYS0000014628
4,Triticum turgidum,NBNSYS0000014635
3,Amaranthus deflexus,NBNSYS0000014648
2,Agapanthus praecox,NBNSYS0000014650
4,Atriplex suberecta,NBNSYS0000014651
4,Atriplex sagittata,NBNSYS0000014652
2,Amaranthus caudatus,NBNSYS0000014653
2,Carthamus tinctorius,NBNSYS0000014665
4,Ligularia przewalskii,NBNSYS0000014666
2,Chenopodium quinoa,NBNSYS0000014667
2,Acanthus mollis,NBNSYS0000014672
2,Carex divulsa,NBNSYS0000014681
3,Lappula squarrosa,NBNSYS0000014690
3,Cytisus striatus,NBNSYS0000014695
2,Helianthus tuberosus,NBNSYS0000014697
1,Kerria japonica,NBNSYS0000014701
3,Ononis natrix,NBNSYS0000014703
2,Scilla peruviana,NBNSYS0000014706
2,Sedum spectabile,NBNSYS0000014710
3,Argemone mexicana,NBNSYS0000014727
3,Cotoneaster congestus,NBNSYS0000014728
3,Euphrasia salisburgensis,NBNSYS0000014729
2,Cucumis melo,NBNSYS0000014732
2,Berberis darwinii,NBNSYS0000014745
3,Cucurbita pepo,NBNSYS0000014747
3,Cuminum cyminum,NBNSYS0000014748
3,Tradescantia virginiana,NBNSYS0000014753
2,Populus nigra 'Gigantea',NBNSYS0000014761
3,Leucanthemella serotina,NBNSYS0000014762
4,Artemisia abrotanum,NBNSYS0000014764
3,Arctotheca calendula,NBNSYS0000014770
4,Pinus peuce,NBNSYS0000014779
4,Euphrasia nemorosa x ostenfeldii,NBNSYS0000014783
4,Euphrasia confusa x micrantha,NBNSYS0000014784
3,Senecio vernalis,NBNSYS0000014790
3,Rubus tricolor,NBNSYS0000014797
4,Astragalus cicer,NBNSYS0000014800
3,Phytolacca acinosa,NBNSYS0000014805
3,Narcissus tazetta,NBNSYS0000014810
4,Brassica tournefortii,NBNSYS0000014817
2,Secale cereale,NBNSYS0000014824
3,Allium moly,NBNSYS0000014827
3,Mirabilis jalapa,NBNSYS0000014830
2,Physalis peruviana,NBNSYS0000014835
2,Lamiastrum galeobdolon subsp. argentatum,NBNSYS0000014838
4,Lathyrus sativus,NBNSYS0000014842
3,Lupinus albus,NBNSYS0000014843
3,Chaerophyllum hirsutum,NBNSYS0000014844
2,Daucus carota subsp. sativus,NBNSYS0000014851
3,Scolymus hispanicus,NBNSYS0000014859
3,Acorus gramineus,NBNSYS0000014861
2,Asperula cynanchica,NBNSYS0000014864
4,Chloris virgata,NBNSYS0000014870
3,Iris sibirica,NBNSYS0000014871
4,Cotoneaster hissaricus,NBNSYS0000014874
4,Cotoneaster pannosus,NBNSYS0000014876
3,Rheum palmatum,NBNSYS0000014878
3,Vulpia ciliata,NBNSYS0000014885
4,Solanum villosum subsp. miniatum,NBNSYS0000014898
4,Trigonella corniculata,NBNSYS0000014904
4,Physalis philadelphica,NBNSYS0000014906
2,Acanthus spinosus,NBNSYS0000014907
4,Fumaria bastardii x muralis,NBNSYS0000014911
4,Acaena anserinifolia x inermis,NBNSYS0000014912
2,Glycine max,NBNSYS0000014913
4,Oxalis rosea,NBNSYS0000014959
4,Puccinellia distans x fasciculata,NBNSYS0000014960
4,Atriplex glabriuscula x praecox,NBNSYS0000014962
2,Buddleja globosa,NBNSYS0000014964
4,Agrostis stolonifera x vinealis,NBNSYS0000014969
3,Sorghum halepense,NBNSYS0000014976
4,Rosa arvensis x sherardii,NBNSYS0000014984
4,Carex binervis x punctata,NBNSYS0000014985
3,Aristea ecklonii,NBNSYS0000014986
3,Amsinckia micrantha,NBNSYS0000031110
4,Populus x canadensis 'Gelrica',NBNSYS0000031439
3,Allium neapolitanum,NBNSYS0000031594
3,Allium subhirsutum,NBNSYS0000031655
3,Acaena novae-zelandiae,NBNSYS0000031916
2,Lathyrus odoratus,NBNSYS0000032271
3,Ricinus communis,NBNSYS0000032637
4,Erodium chium,NBNSYS0000033078
4,Erodium crinitum,NBNSYS0000033088
3,Amaranthus bouchonii,NBNSYS0000033273
3,Sarracenia flava,NBNSYS0000033278
4,Schkuhria pinnata,NBNSYS0000033284
2,Capsicum annuum,NBNSYS0000033294
4,Rosa caesia x obtusifolia,NBNSYS0000033296
4,Lysichiton camtschatcensis,NBNSYS0000033298
2,Choisya ternata,NBNSYS0000033315
3,Clematis tangutica,NBNSYS0000033317
4,Artemisia annua,NBNSYS0000033325
4,Schismus barbatus,NBNSYS0000033326
3,Gypsophila paniculata,NBNSYS0000033332
4,Amaranthus capensis,NBNSYS0000033340
4,Euphrasia marshallii x rotundifolia,NBNSYS0000033341
3,Ononis mitissima,NBNSYS0000033346
2,Helleborus orientalis,NBNSYS0000033349
4,Raphanus raphanistrum subsp. landra,NBNSYS0000033357
3,Koelreuteria paniculata,NBNSYS0000033359
3,Bergenia cordifolia,NBNSYS0000033370
2,Chaenomeles speciosa,NBNSYS0000033371
4,Phyteuma scheuchzeri,NBNSYS0000033378
4,Leptochloa fusca,NBNSYS0000033382
2,Heuchera sanguinea,NBNSYS0000033391
4,Senecio doronicum,NBNSYS0000033393
2,Narcissus poeticus,NBNSYS0000033407
4,Kniphofia praecox,NBNSYS0000033419
3,Doronicum columnae,NBNSYS0000033421
4,Ambrosia psilostachya,NBNSYS0000033422
4,Iva xanthiifolia,NBNSYS0000033423
4,Polygonum arenarium,NBNSYS0000033431
4,Gnaphalium purpureum,NBNSYS0000033438
4,Betula papyrifera,NBNSYS0000033441
4,Stipa capensis,NBNSYS0000033443
4,Campanula pyramidalis,NBNSYS0000033460
3,Vaccinium corymbosum,NBNSYS0000033466
3,Crataegus submollis,NBNSYS0000033468
4,Amaranthus graecizans,NBNSYS0000033472
4,Euphrasia marshallii x micrantha,NBNSYS0000033479
2,Tephroseris integrifolia,NBNSYS0000033481
3,Digitaria ciliaris,NBNSYS0000033482
2,Phacelia tanacetifolia,NBNSYS0000033486
2,Campanula poscharskyana,NBNSYS0000033488
3,Artemisia dracunculus,NBNSYS0000033499
3,Cynara cardunculus,NBNSYS0000033500
4,Atriplex littoralis x patula,NBNSYS0000033515
3,Crataegus persimilis,NBNSYS0000033525
3,Dicksonia antarctica,NBNSYS0000033530
3,Sedum hispanicum,NBNSYS0000033532
