tvk,code,taxon
NHMSYS0001718004,5,Dyschirius (Dyschiriodes) extensus
NHMSYS0001718005,2,Dyschirius (Dyschiriodes) globosus
NHMSYS0001718006,4,Dyschirius (Dyschiriodes) impunctipennis
NHMSYS0001718007,3,Dyschirius (Dyschiriodes) luedersi
NHMSYS0001718008,4,Dyschirius (Dyschiriodes) nitidus
NHMSYS0001718009,4,Dyschirius (Dyschiriodes) politus
NHMSYS0001718010,2,Dyschirius (Dyschiriodes) salinus
NHMSYS0001718012,2,Dyschirius (Dyschirius) angustatus
NHMSYS0001718013,3,Dyschirius (Dyschirius) obscurus
NHMSYS0001718014,2,Dyschirius (Dyschirius) thoracicus
NHMSYS0001718033,4,Elaphropus parvulus
NHMSYS0001718034,4,Elaphropus quadrisignatus
NHMSYS0001718035,4,Elaphropus walkerianus
NHMSYS0001718038,2,Elaphrus (Elaphrus) cupreus
NHMSYS0001718039,2,Elaphrus (Elaphrus) lapponicus
NHMSYS0001718040,3,Elaphrus (Elaphrus) uliginosus
NHMSYS0001718042,2,Elaphrus (Trichelaphrus) riparius
NHMSYS0001718164,1,Eurynebria complanata
NHMSYS0001718348,5,Harpalus (Cryptophonus) melancholicus
NHMSYS0001718349,3,Harpalus (Cryptophonus) tenebrosus
NHMSYS0001718352,3,Harpalus (Harpalus) froelichii
NHMSYS0001718353,3,Harpalus (Harpalus) laevipes
NHMSYS0001718354,3,Harpalus (Harpalus) neglectus
NHMSYS0001718355,3,Harpalus (Harpalus) pumilus
NHMSYS0001718356,3,Harpalus (Harpalus) rufipalpis
NHMSYS0001718357,3,Harpalus (Harpalus) serripes
NHMSYS0001718359,5,Harpalus (Pseudoophonus) calceatus
NHMSYS0001718360,4,Harpalus (Pseudoophonus) griseus
NHMSYS0001718361,3,Harpalus (Pseudoophonus) rufipes
NHMSYS0001718677,3,Laemostenus (Laemostenus) complanatus
NHMSYS0001718679,3,Laemostenus (Pristonychus) terricola
NHMSYS0001718725,2,Lebia (Lamprias) chlorocephala
NHMSYS0001718726,2,Lebia (Lamprias) cyanocephala
NHMSYS0001718728,2,Lebia (Lebia) cruxminor
NHMSYS0001718729,4,Lebia (Lebia) marginata
NHMSYS0001718730,4,Lebia (Lebia) scapularis
NHMSYS0001718795,2,Leistus (Leistophorus) fulvibarbis
NHMSYS0001718797,2,Leistus (Leistus) ferrugineus
NHMSYS0001718798,2,Leistus (Leistus) terminatus
NHMSYS0001718800,4,Leistus (Pogonophorus) montanus
NHMSYS0001718801,2,Leistus (Pogonophorus) rufomarginatus
NHMSYS0001718802,2,Leistus (Pogonophorus) spinibarbis
NHMSYS0001718827,2,Licinus punctatulus
NHMSYS0001718877,1,Loricera pilicornis
